,date,open,high,low,close,SMA7,SMA13,EMA,BB_UPPER,BB_MIDDLE,BB_LOWER,RSI,ROC,%R,MACD,SIGNAL
30,2023-01-02T07:35:00.000Z,1.20718,1.20718,1.2071,1.20711,1.2075042857142857,1.2072723076923078,1.207372158412151,1.2079268681578856,1.207294,1.206661131842114,39.87548292475371,0.0057993107104996,-59.77011494254252,-8.9545597805607e-05,-0.0001484722305197
31,2023-01-02T07:40:00.000Z,1.20708,1.20763,1.20706,1.2076,1.2075085714285714,1.2073092307692308,1.2074177272500253,1.2078818285716908,1.2072825,1.2066831714283093,52.27026222529912,0.0555127472181442,-3.448275862066325,-6.444512390046953e-05,-0.0001316666173096
32,2023-01-02T07:45:00.000Z,1.20731,1.20746,1.2071,1.20731,1.2074685714285711,1.2073253846153844,1.207396181603214,1.2078337792739784,1.207264,1.2066942207260214,46.19989719354096,0.0439185269891895,-36.78160919539116,-6.678989439490302e-05,-0.0001186911542038
33,2023-01-02T07:50:00.000Z,1.20721,1.20734,1.20625,1.20647,1.207307142857143,1.2072815384615383,1.2072109439289451,1.2078520768534318,1.2072064999999998,1.206560923146568,33.91403656730816,-0.0472229586426265,-84.05797101450023,-0.0001338191780193,-0.0001217167810767
34,2023-01-02T07:55:00.000Z,1.20648,1.20682,1.20609,1.20615,1.2071114285714286,1.2072215384615386,1.2069987539026918,1.2079568492658654,1.2071565,1.2063561507341345,30.57801229584165,-0.1175915267851947,-96.1038961038991,-0.0002099501895116,-0.0001393635659269
35,2023-01-02T08:00:00.000Z,1.20631,1.20742,1.20631,1.2072,1.20706,1.2072538461538462,1.207039003310392,1.207962565420578,1.207172,1.206381434579422,48.48453770251111,-0.0322957295108348,-27.92207792207568,-0.0001845549722674,-0.0001484018894655
36,2023-01-02T08:05:00.000Z,1.20727,1.20742,1.20699,1.20727,1.207015714285714,1.2072715384615385,1.2070852028211665,1.2079717331707798,1.207181,1.2063902668292203,49.42118556960361,-0.0273269294468318,-23.37662337661982,-0.0001570404021151,-0.0001501295984595
37,2023-01-02T08:10:00.000Z,1.20723,1.20736,1.207,1.20733,1.2070471428571428,1.207253076923077,1.2071341624034768,1.2079854137379942,1.2071935,1.206401586262006,50.25605179733644,-0.0157347290313959,-19.48051948051892,-0.0001289631352294,-0.0001458962931426
38,2023-01-02T08:15:00.000Z,1.20734,1.20737,1.20665,1.2068,1.206932857142857,1.2071923076923077,1.207067329762749,1.2079883702277916,1.2071775,1.2063666297722084,43.435732588240654,-0.0629368312961568,-53.8961038961009,-0.0001473232902602,-0.0001461816932495
39,2023-01-02T08:20:00.000Z,1.20675,1.2069,1.2066,1.2068,1.20686,1.2071307692307691,1.2070138637077787,1.207990328484653,1.2071625,1.206334671515347,43.435732588240654,-0.0645919939051659,-53.8961038961009,-0.0001600243874904,-0.0001489502374011
40,2023-01-02T08:25:00.000Z,1.2068,1.20687,1.20677,1.2068,1.206907142857143,1.2070753846153848,1.206971090900674,1.2079926395058846,1.2071505,1.2063083604941154,43.435732588240654,-0.025681172386925,-53.8961038961009,-0.0001681477501205,-0.000152789745829
41,2023-01-02T08:30:00.000Z,1.20678,1.20696,1.20648,1.20693,1.2070185714285715,1.207026923076923,1.2069628727104638,1.2079926395058846,1.2071505,1.2063083604941154,45.69355231356582,-0.0554819476647853,-45.45454545454415,-0.0001623103574739,-0.0001546938704925
42,2023-01-02T08:35:00.000Z,1.20691,1.207,1.20624,1.2067,1.206947142857143,1.206959230769231,1.206910298116806,1.207996769926183,1.2071465,1.2062962300738167,42.46403565500604,-0.0505255485335166,-60.389610389607206,-0.0001740886007119,-0.0001585728203408
43,2023-01-02T08:40:00.000Z,1.20669,1.20711,1.20653,1.20664,1.2068571428571429,1.206923076923077,1.2068562384510275,1.2080056449194967,1.2071265,1.2062473550805033,41.63728768795467,0.0140906943396854,-64.28571428572253,-0.0001860808435696,-0.0001640744293033
44,2023-01-02T08:45:00.000Z,1.20658,1.20771,1.20633,1.20731,1.206854285714286,1.2069007692307694,1.2069469908177883,1.2079724902272608,1.2071135,1.206254509772739,52.709491869979686,0.096173776064341,-24.69135802468933,-0.000140265976332,-0.0001593127357201
45,2023-01-02T08:50:00.000Z,1.20732,1.20798,1.20528,1.2055,1.2066685714285714,1.2067615384615384,1.206657592508904,1.2081008627251308,1.207009,1.2059171372748692,33.96374783858771,-0.1408217362491745,-91.85185185184824,-0.0002462597279446,-0.0001767021428974
46,2023-01-02T08:55:00.000Z,1.2052,1.20565,1.20446,1.20492,1.2064,1.2066423076923078,1.2063100738675132,1.2082756239211243,1.206875,1.2054743760788755,30.25105911223501,-0.1946540541883815,-86.93181818182076,-0.0003724878783808,-0.0002158593057249
47,2023-01-02T09:00:00.000Z,1.20491,1.20561,1.20434,1.20528,1.206182857142857,1.2065753846153846,1.2061040590278,1.2082982297959333,1.206763,1.2052277702040668,35.00049644511412,-0.1697961617784787,-74.17582417582642,-0.0004385646446305,-0.000260400387821
48,2023-01-02T09:05:00.000Z,1.20525,1.20545,1.20491,1.2051,1.2059214285714286,1.206413846153846,1.2059032471706093,1.208295815906372,1.20664,1.2049841840936275,33.762570305202274,-0.1408684123301321,-79.12087912087704,-0.0004996165946493,-0.0003082436414876
49,2023-01-02T09:10:00.000Z,1.20511,1.20529,1.20471,1.205,1.2056785714285714,1.206239230769231,1.20572259769933,1.2082579600664272,1.206511,1.204764039933573,33.062931223452765,-0.1491547895260211,-81.86813186812942,-0.0005496890802105,-0.0003565327391647
50,2023-01-02T09:15:00.000Z,1.20501,1.20573,1.205,1.20549,1.2055142857142855,1.2060976923076925,1.2056760781518092,1.2082099349485471,1.20643,1.204650065051453,39.6610081224162,-0.1085515412661703,-68.4065934065946,-0.0005437267062526,-0.0003939715387428
51,2023-01-02T09:20:00.000Z,1.2055,1.20568,1.20533,1.20539,1.20524,1.2059892307692308,1.2056188625139153,1.2080677198464684,1.2063195,1.2045712801535315,38.82001018474165,-0.1275964637551553,-71.15384615384698,-0.0005408011414336,-0.0004233374631467
52,2023-01-02T09:25:00.000Z,1.20541,1.20575,1.20533,1.20562,1.2052571428571428,1.2058984615384616,1.205619090011156,1.2079445828977322,1.206235,1.2045254171022677,41.872974985276855,-0.0895002900472521,-64.83516483516712,-0.0005140618377723,-0.0004414823399827
53,2023-01-02T09:30:00.000Z,1.20563,1.20568,1.2049,1.20491,1.2052557142857143,1.2057530769230769,1.2054772719969764,1.2079611717738294,1.206157,1.2043528282261708,35.91494365951547,-0.1433733342173315,-84.34065934066084,-0.0005436987957556,-0.0004619256328597
54,2023-01-02T09:35:00.000Z,1.2049,1.20539,1.20467,1.20539,1.2052714285714283,1.2056346153846154,1.2054598175964046,1.207955517298988,1.206119,1.204282482701012,41.93061075944774,-0.1590312347284578,-71.15384615384698,-0.0005225475849588,-0.0004740500240967
55,2023-01-02T09:40:00.000Z,1.20534,1.20535,1.20478,1.20511,1.205272857142857,1.2055123076923075,1.2053898540733512,1.2078297508888534,1.2060145,1.2041992491111466,39.59566831730312,-0.0323517212774875,-78.84615384615607,-0.0005222905875204,-0.0004836981373016
56,2023-01-02T09:45:00.000Z,1.20509,1.20545,1.20481,1.20493,1.2052628571428572,1.2053807692307692,1.205297883254714,1.2076732415056104,1.2058975,1.2041217584943895,38.12584990987579,0.0008299306178057,-83.7912087912067,-0.0005304551519003,-0.0004930495406247
57,2023-01-02T09:50:00.000Z,1.205,1.20507,1.20479,1.20481,1.2051657142857142,1.2051884615384614,1.2052003066004038,1.20747543074977,1.2057715,1.20406756925023,37.13614383961298,-0.0389950882782399,-87.08791208791321,-0.0005403530932852,-0.0005025102514833
58,2023-01-02T09:55:00.000Z,1.2048,1.20506,1.20454,1.20465,1.20506,1.205123076923077,1.2050902452772845,1.2073660037726508,1.205664,1.2039619962273491,35.80166010356848,-0.0373412994772269,-91.4835164835158,-0.000554681722771,-0.0005129445460289
59,2023-01-02T10:00:00.000Z,1.20465,1.20498,1.20463,1.20486,1.204951428571429,1.2051184615384616,1.2050441962208105,1.2072167285263156,1.205567,1.2039172714736843,38.90484223593694,-0.0116182572614131,-63.12056737588463,-0.0005428676907797,-0.0005189291751112
60,2023-01-02T10:05:00.000Z,1.20485,1.20497,1.20479,1.20483,1.20494,1.2050838461538462,1.2050013569758915,1.2070417269886788,1.2054684999999998,1.2038952730113208,38.617660988745484,-0.054749520941682,-65.2482269503507,-0.0005298118778043,-0.0005211057156883
61,2023-01-02T10:10:00.000Z,1.20482,1.20491,1.20476,1.20481,1.2048571428571428,1.2050615384615384,1.2049630855801725,1.2068010208046038,1.2053625,1.2039239791953964,38.41408043820575,-0.0481172068791034,-77.68595041322662,-0.0005151362204645,-0.0005199118166267
62,2023-01-02T10:15:00.000Z,1.20484,1.20514,1.20476,1.20513,1.20486,1.2050715384615385,1.2049964684645156,1.2065794397749572,1.205284,1.2039885602250429,43.54242508866518,-0.0406429886697201,-51.23966942148639,-0.0004722823684595,-0.0005103859268855
63,2023-01-02T10:20:00.000Z,1.20514,1.205445,1.20512,1.20543,1.2049314285714283,1.205066923076923,1.205083174772397,1.2063549317897038,1.2052235,1.2040920682102962,47.920828748852486,0.0431567502967089,-26.44628099174024,-0.0004094303788346,-0.0004901948170927
64,2023-01-02T10:25:00.000Z,1.20544,1.20545,1.20526,1.20539,1.2050142857142858,1.205066923076923,1.2051445398183616,1.2057025194504862,1.2051275,1.204552480549514,47.393074327399006,0.0,-29.752066115710065,-0.0003587076024076,-0.0004638973739653
65,2023-01-02T10:30:00.000Z,1.20539,1.20543,1.20536,1.20537,1.2051171428571428,1.2050476923076925,1.2051896318549502,1.2056810338335788,1.205121,1.204560966166421,47.1136853135264,0.0215747940022196,-31.4049586776858,-0.0003164728150073,-0.000434412462003
66,2023-01-02T10:35:00.000Z,1.20537,1.20538,1.20516,1.20524,1.2051714285714286,1.2050730769230769,1.205199705484007,1.205691108102711,1.205137,1.2045828918972892,45.24654107968991,0.0257276356302882,-38.59649122806505,-0.0002901336740801,-0.0004055567042848
67,2023-01-02T10:40:00.000Z,1.20525,1.20538,1.20499,1.20518,1.2052214285714289,1.2050569230769232,1.205195764387191,1.2056824677437037,1.205132,1.204581532256296,44.37248929145978,0.0307102364688192,-29.670329670329934,-0.0002709717508941,-0.0003786397135069
68,2023-01-02T10:45:00.000Z,1.20517,1.20521,1.20512,1.20519,1.2052757142857142,1.205063076923077,1.2051946115097494,1.205687337639672,1.2051365,1.2045856623603282,44.5646973697887,0.044826298094881,-28.5714285714216,-0.0002520736548967,-0.0003533265017098
69,2023-01-02T10:50:00.000Z,1.2052,1.2052,1.20511,1.20514,1.205277142857143,1.2050792307692308,1.2051836892077736,1.2056905793265056,1.2051435,1.2045964206734945,43.75070238685625,0.0232392145145542,-34.06593406591449,-0.0002383792287676,-0.0003303370470669
70,2023-01-02T10:55:00.000Z,1.20515,1.20529,1.20514,1.20526,1.2052528571428571,1.2051138461538462,1.205198951366248,1.2056576614880476,1.205132,1.2046063385119523,46.28647521616159,0.0356896823618212,-20.87912087911203,-0.0002153692085677,-0.0003073434793234
71,2023-01-02T11:00:00.000Z,1.20527,1.20531,1.2052,1.20531,1.2052414285714286,1.2051646153846154,1.205221161093032,1.2056465648211174,1.205128,1.2046094351788823,47.35148310232774,0.0415003195524744,-15.384615384594738,-0.0001909016905674,-0.0002840551215369
72,2023-01-02T11:05:00.000Z,1.20532,1.20537,1.20527,1.20536,1.20524,1.2052030769230768,1.2052489288744594,1.205593088298402,1.205115,1.2046369117015978,48.452171104981645,0.0190850779583905,-10.975609756090629,-0.0001655708980865,-0.000260358276818
73,2023-01-02T11:10:00.000Z,1.20535,1.20536,1.20525,1.20525,1.2052414285714286,1.2052353846153847,1.2052491430995678,1.2056035305426458,1.205132,1.204660469457354,46.16550353714118,-0.0149324307508581,-28.98550724637961,-0.0001526065323858,-0.0002388079279106
74,2023-01-02T11:15:00.000Z,1.20526,1.20528,1.20521,1.20524,1.20525,1.2052684615384617,1.2052473144796527,1.205583353261736,1.2051245,1.204665646738264,45.95318038062558,-0.0124441052273432,-30.434782608676063,-0.0001415072459338,-0.0002193477915002
75,2023-01-02T11:20:00.000Z,1.20525,1.20531,1.20511,1.20529,1.2052642857142857,1.2052807692307692,1.2052558515837273,1.205598179855855,1.2051335,1.2046688201441451,47.25929239735129,-0.006636966242737,-23.188405797097253,-0.0001272123840663,-0.0002009207100019
76,2023-01-02T11:25:00.000Z,1.20528,1.20533,1.20522,1.20523,1.205277142857143,1.205265384615385,1.2052506812669792,1.2056048136040918,1.2051485,1.204692186395908,45.8280679055339,-0.0008297102651808,-47.82608695650705,-0.0001193465161919,-0.0001846058712318
77,2023-01-02T11:30:00.000Z,1.20523,1.20525,1.20519,1.20524,1.2052742857142855,1.2052538461538462,1.2052485450135826,1.2055988540421747,1.20517,1.2047411459578254,46.12093731369886,0.0049785094342895,-45.652173913014096,-0.0001110263536368,-0.0001698899677069
78,2023-01-02T11:35:00.000Z,1.20524,1.20525,1.20521,1.20523,1.2052628571428572,1.2052430769230769,1.205244836010865,1.2055514291642373,1.205199,1.2048465708357623,45.85396803295976,0.0033189787502418,-45.45454545454087,-0.0001040397187073,-0.0001567199179028
79,2023-01-02T11:40:00.000Z,1.20524,1.20525,1.20517,1.20523,1.2052442857142858,1.2052423076923078,1.2052418688086912,1.205531782809307,1.2052175,1.204903217190693,45.85396803295975,0.0074680120151952,-38.46153846151657,-9.73801662742524e-05,-0.0001448519675741
80,2023-01-02T11:45:00.000Z,1.20522,1.20535,1.20519,1.20531,1.2052528571428571,1.2052523076923076,1.2052554950469556,1.205499449403473,1.2052415,1.2049835505965272,48.61371787563266,0.0041484824851157,-17.948717948669774,-8.467370332798652e-05,-0.0001328163147224
81,2023-01-02T11:50:00.000Z,1.20532,1.20535,1.20518,1.20532,1.2052642857142857,1.2052623076923077,1.2052683960375663,1.2054279314990404,1.205267,1.2051060685009598,48.96388501279304,0.0008296620786223,-19.2307692307988,-7.29561353127739e-05,-0.0001208442788385
82,2023-01-02T11:55:00.000Z,1.20532,1.20533,1.20517,1.20519,1.20525,1.2052661538461538,1.2052527168300513,1.2054221771820997,1.20527,1.2051178228179005,44.69947775902083,-0.0141036702727818,-69.2307692307561,-7.331090662066053e-05,-0.0001113376043937
83,2023-01-02T12:00:00.000Z,1.20518,1.20525,1.20516,1.20517,1.2052414285714286,1.205259230769231,1.205236173464039,1.2053954272562692,1.205257,1.2051185727437308,44.06365704968793,-0.0066376270483184,-76.92307692302437,-7.43482695211295e-05,-0.0001039397374184
84,2023-01-02T12:05:00.000Z,1.20518,1.2052,1.20511,1.20516,1.20523,1.2052476923076922,1.2052209387712305,1.2053753541692758,1.2052455,1.2051156458307242,43.728727284267954,-0.0066376821214098,-80.7692307692012,-7.511117166814074e-05,-9.817402426790293e-05
85,2023-01-02T12:10:00.000Z,1.20515,1.20524,1.20513,1.20515,1.2052185714285713,1.2052315384615384,1.2052067510169835,1.2053570131572504,1.2052345,1.2051119868427496,43.3736816492446,-0.0116154618390618,-84.61538461537805,-7.565036856882479e-05,-9.366929312778662e-05
86,2023-01-02T12:15:00.000Z,1.20517,1.20517,1.20506,1.20516,1.2052085714285714,1.2052246153846151,1.2051974008135862,1.2053574023661784,1.2052305,1.2051035976338218,43.86452109350541,-0.0058080200459675,-66.66666666666666,-7.44131564485162e-05,-8.981806579172688e-05
87,2023-01-02T12:20:00.000Z,1.20514,1.20523,1.20514,1.20521,1.205194285714286,1.2052223076923076,1.2051999206508692,1.2053570852341595,1.205232,1.2051069147658404,46.367756988134495,-0.0024891307955425,-48.27586206899192,-6.86081651917192e-05,-8.557608567154414e-05
88,2023-01-02T12:25:00.000Z,1.20519,1.20522,1.20513,1.20519,1.2051757142857142,1.2052146153846155,1.2051979365206953,1.2053570852341595,1.205232,1.2051069147658404,45.49385691115821,-0.0033188685976983,-55.1724137931008,-6.487329787674412e-05,-8.143552811244262e-05
89,2023-01-02T12:30:00.000Z,1.20519,1.20532,1.20516,1.20526,1.205185714285714,1.205216923076923,1.205210349216557,1.2053558044767914,1.205238,1.2051201955232087,49.10910811800336,0.0024891514482691,-31.03448275860485,-5.562493929311962e-05,-7.627341034843689e-05
90,2023-01-02T12:35:00.000Z,1.20525,1.20525,1.20517,1.2052,1.20519,1.2052138461538462,1.2052082793732453,1.2053534993893589,1.205235,1.2051165006106412,46.27585501396613,-0.0091262828649936,-51.72413793100809,-5.253055900045212e-05,-7.152484007873608e-05
91,2023-01-02T12:40:00.000Z,1.20521,1.20522,1.20517,1.20517,1.2051914285714285,1.2052092307692308,1.205200623498596,1.2053443660287495,1.205228,1.2051116339712504,44.88158714066106,-0.0124448279295019,-62.0689655172097,-5.1900265287452285e-05,-6.759992512041063e-05
92,2023-01-02T12:45:00.000Z,1.20518,1.20524,1.20515,1.2052,1.2051985714285716,1.2052069230769231,1.205200498798877,1.2053188353229778,1.2052200000000002,1.2051211646770226,46.613816236865645,0.000829744687565,-51.72413793100809,-4.8422213154264426e-05,-6.37643827271277e-05
93,2023-01-02T12:50:00.000Z,1.20522,1.2053,1.20517,1.20523,1.2052085714285714,1.2052007692307691,1.2052063990391018,1.2053169581006815,1.205219,1.2051210418993186,48.36151586538684,0.0049785507438742,-41.37931034480646,-4.275262409736413e-05,-5.956203100112792e-05
94,2023-01-02T12:55:00.000Z,1.20522,1.20524,1.20519,1.20522,1.20521,1.205193076923077,1.2052091192312815,1.205315462543492,1.205218,1.2051205374565084,47.79978627705556,0.0049785920541628,-44.82758620689919,-3.862103204044232e-05,-5.537383120895328e-05
95,2023-01-02T13:00:00.000Z,1.20521,1.20526,1.2052,1.20525,1.2052185714285713,1.2051976923076924,1.205217295385025,1.2053087702312435,1.205216,1.2051232297687566,49.68780626334149,0.0082977222752345,-29.629629629660087,-3.255105616428722e-05,-5.080927619998736e-05
96,2023-01-02T13:05:00.000Z,1.20524,1.20527,1.20522,1.20525,1.2052171428571428,1.205203846153846,1.2052238363080203,1.2053108307547755,1.205217,1.2051231692452242,49.68780626334149,0.0074678880812442,-26.92307692309006,-2.742442504866105e-05,-4.613230596969529e-05
97,2023-01-02T13:10:00.000Z,1.20526,1.2053,1.20524,1.2053,1.2052314285714287,1.2052146153846155,1.2052390690464163,1.2053205249380667,1.20522,1.2051194750619332,52.975395671694585,0.0074675782643809,-7.692307692274845,-1.91071559159095e-05,-4.072727595891334e-05
98,2023-01-02T13:15:00.000Z,1.20529,1.20532,1.20526,1.20526,1.2052442857142858,1.205223076923077,1.2052432552371335,1.2053235371450148,1.2052215,1.205119462854985,50.15202768861866,0.0058082128129186,-23.07692307690994,-1.556358292753579e-05,-3.5694537352619365e-05
99,2023-01-02T13:20:00.000Z,1.20526,1.20529,1.20522,1.20528,1.2052557142857143,1.2052323076923075,1.2052506041897069,1.2053293115678885,1.205224,1.2051186884321112,51.54264511670248,0.0016593929940352,-15.384615384635092,-1.1014631716710356e-05,-3.0758556225423074e-05
100,2023-01-02T13:25:00.000Z,1.20527,1.2053,1.20522,1.20523,1.2052557142857143,1.205233846153846,1.205246483351765,1.2053173328527576,1.20522,1.2051226671472424,47.941840431292526,0.0024892134085607,-47.36842105261312,-1.1313360829268149e-05,-2.6869517146182952e-05
101,2023-01-02T13:30:00.000Z,1.20524,1.2053,1.20518,1.20528,1.2052642857142857,1.2052407692307692,1.2052531866814122,1.2053080526162845,1.205218,1.2051279473837155,51.58437037112699,0.0091273430304299,-21.05263157897812,-7.430209149950073e-06,-2.2981655546929077e-05
