num_resets,done,total_profit,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,False,253.36016899999981,,,1,4d871_00000,0e437c5117dd48afb94b2e092a5e373e,2023-02-01_19-24-24,1675275864,1005.7038915157318,1005.7038915157318,20668,md60s9bc,127.0.0.1,1005.7038915157318,0,1,0.10017681121826172
0,False,1122.9907170000001,,,2,4d871_00000,0e437c5117dd48afb94b2e092a5e373e,2023-02-01_19-43-08,1675276988,1123.768541097641,2129.472432613373,20668,md60s9bc,127.0.0.1,2129.472432613373,0,2,0.10017681121826172
0,False,54.4998770000002,,,3,4d871_00000,0e437c5117dd48afb94b2e092a5e373e,2023-02-01_20-02-03,1675278123,1134.5817048549652,3264.054137468338,20668,md60s9bc,127.0.0.1,3264.054137468338,0,3,0.10017681121826172
0,False,1088.549745,,,4,4d871_00000,0e437c5117dd48afb94b2e092a5e373e,2023-02-01_20-21-22,1675279282,1159.5663933753967,4423.620530843735,20668,md60s9bc,127.0.0.1,4423.620530843735,0,4,0.10017681121826172
0,True,0,,,5,4d871_00000,0e437c5117dd48afb94b2e092a5e373e,2023-02-01_20-40-46,1675280446,1163.2876152992249,5586.90814614296,20668,md60s9bc,127.0.0.1,5586.90814614296,0,5,0.10017681121826172
