,index,level_0,date,open,high,low,close,SMA_10,SMA_10_LOW,SMA_10_HIGH,EMA,EMA_5,EMA_8,EMA_10,EMA_13,EMA_14,EMA_20,EMA_20_HIGH,EMA_20_LOW,EMA_30,EMA_50,SMMA_20,BB_UPPER,BB_MIDDLE,BB_LOWER,BB1_UPPER,BB1_MIDDLE,BB1_LOWER,RSI,RSI_SMOOTH,RSI_7,RSI_21,ROC,WILLIAMS,MACD,SIGNAL,CCI,CCI_7,STOCHK,STOCHD,STOCHD_21,STOCHD_30,ADX,ADX_21,ADX_48,PSAR,ATR,TENKAN,KIJUN,SENKOU_A,SENKOU_B,SMA,Dev,posDev,negDev,SDpos,SDneg,TII
318,318,395,2023-11-01T12:00:00.000Z,0.958625,0.958675,0.95687,0.95707,0.9600610000000002,0.9597505,0.9606895,0.9595181827961425,0.9587002420161704,0.959353948535061,0.9596604263392987,0.9599753984270619,0.9600489201945427,0.9602543320443779,0.9608381831154283,0.9598579656876594,0.9600743242433434,0.9590441365163681,0.9596630048748654,0.9643039499370603,0.96119,0.9580760500629397,0.9627469749685301,0.96119,0.9596330250314699,25.87002205308208,61.89642504206599,7.944573200538542,37.10942373784064,-0.4959244780836784,-96.58411614005165,-0.00030982769318443903,0.0003548082135601383,-213.64161626124866,-131.6416535018424,3.4158838599483534,10.621226120456067,3.303055326176332,3.303055326176332,52.37044898809698,24.08913281732442,18.535241737254744,0.9610707851514204,0.0008057142857142985,0.9593324999999999,0.9598975000000001,0.9584174999999999,0.955615,0.9586205,-0.0015505000000000102,0.0,0.0015505000000000102,0.13794533333333303,0.0015505000000000102,98.88849726694345
319,319,396,2023-11-01T13:00:00.000Z,0.95705,0.95819,0.956835,0.957915,0.9596875,0.9592815,0.9603174999999998,0.9591975462369141,0.958438494677447,0.9590341821939364,0.9593430760957898,0.9596810557946245,0.959764397501937,0.960031538516342,0.9605859751996733,0.9595700641935966,0.9599350130018369,0.9589998566473746,0.959575604630997,0.9644111895007585,0.9609920000000001,0.9575728104992416,0.9627015947503793,0.9609920000000001,0.9592824052496208,34.48469045408741,61.08547251364193,26.037694424306764,42.17601339384854,-0.3883949461862469,-81.66383701188525,-0.00044420567677205813,0.00019500543549369898,-166.1827801886842,-93.66675487342486,18.336162988114747,17.23416798131863,17.73399014778264,17.73399014778264,55.81248617299697,24.643654262107997,18.236464430427628,0.9603986595271932,0.0008760714285714423,0.95923,0.9598800000000001,0.9589650000000001,0.9561375,0.9586871666666668,-0.0007721666666667959,0.0,0.0007721666666667959,0.13385258333333294,0.002322666666666806,98.29435476221501
320,320,397,2023-11-01T14:00:00.000Z,0.957745,0.959725,0.95734,0.95883,0.9594199999999999,0.9588759999999998,0.9601105000000001,0.9591240369895313,0.9585689964516314,0.9589888083730619,0.959249789532919,0.9595594763953923,0.9596398111683454,0.9599171062766905,0.9605039775616092,0.9593576771275398,0.9598637218404279,0.9589931956015693,0.9595383243993962,0.9643232354787249,0.9608235,0.9573237645212752,0.9625733677393624,0.9608235,0.9590736322606377,42.30354117205901,60.45873696938978,40.74953567452173,47.02810868509586,-0.27820968169693283,-65.21360069747249,-0.0004714339467992712,6.171755903510493e-05,-101.75454663399431,-15.194233079698447,34.786399302527514,33.482035292120464,32.75862068965445,32.75862068965445,54.78986425958233,24.14426319698206,17.918722746692378,0.9597572008122984,0.001010000000000019,0.9592225,0.9598800000000001,0.9589650000000001,0.9561375,0.9587691666666667,6.0833333333287776e-05,6.0833333333287776e-05,0.0,0.12865949999999948,0.002322666666666806,98.22673061091002
321,321,398,2023-11-01T15:00:00.000Z,0.958825,0.95927,0.95853,0.959205,0.9592164999999999,0.9586084999999999,0.959875,0.9591402295916251,0.9587809976344209,0.9590368509568261,0.9592416459814792,0.9595088369103363,0.9595818363458993,0.9598492866312914,0.960386455889075,0.9592788507344407,0.9598212236571745,0.9590015016573805,0.9595216581794049,0.9641387541547977,0.9606595,0.9571802458452023,0.9623991270773988,0.9606595,0.9589198729226012,45.19056460844162,59.93276704566091,45.89528543820762,48.87423159699881,-0.2117057134534569,-57.10407239819036,-0.0004574796404468451,-4.212188086128511e-05,-75.3586866121448,41.83729939124986,42.89592760180964,59.16955017300861,38.91625615763494,38.91625615763494,53.88086700321377,23.668652659221067,17.607608777020285,0.956835,0.0010328571428571528,0.9589675,0.9598800000000001,0.9589650000000001,0.9561375,0.9588557499999999,0.00034925000000007866,0.00034925000000007866,0.0,0.12124624999999967,0.002322666666666806,98.12034714771166
322,322,399,2023-11-01T16:00:00.000Z,0.9592,0.959385,0.958745,0.95902,0.9590380000000002,0.9584064999999999,0.9596525,0.9591161836733002,0.958860665089614,0.9590331062997538,0.9592013467121194,0.9594390030660025,0.9595069248331127,0.9597703069521208,0.9602910791377345,0.9592280078073512,0.9597695318083245,0.9590022270826627,0.9594965752704039,0.9638964325819608,0.9604775,0.9570585674180392,0.9621869662909804,0.9604775,0.9587680337090195,44.020312542709306,59.365521699601295,43.71039872759417,48.007560074086896,-0.18578171429166548,-56.945812807882355,-0.00045609117090628093,-0.0001249157388702843,-65.86618335598453,72.19357397858697,43.05418719211764,75.54786620530346,35.87848932676483,35.87848932676483,52.74917014162689,23.145614388203086,17.314190385156547,0.9568837,0.0010371428571428714,0.9588749999999999,0.9598800000000001,0.95898625,0.9561375,0.9589419166666667,7.808333333325645e-05,7.808333333325645e-05,0.0,0.11378508333333304,0.002322666666666806,97.99955931738683
323,323,400,2023-11-01T17:00:00.000Z,0.95903,0.95913,0.95837,0.958915,0.9588725,0.9582620000000001,0.9594555,0.9590759469386402,0.9588787767264093,0.9590068604553641,0.9591492836735523,0.959364145485145,0.9594280015220311,0.9596888491471568,0.9601805001722359,0.9591462927780797,0.9597144007239163,0.9589988064123853,0.9594674965068498,0.9636786505757398,0.96030725,0.9569358494242601,0.9619929502878699,0.96030725,0.95862154971213,43.3344031929933,58.912246631064924,42.37463043063265,47.50553470427145,-0.17229353404750025,-58.06451612903255,-0.000458181786839873,-0.00019156894846420207,-68.69158791037611,47.34299516907908,41.93548387096745,76.52825836216623,34.18241577649907,34.18241577649907,52.171131513830716,22.820459425600927,16.987771433020395,0.956983752,0.0010639285714285787,0.9588749999999999,0.9598800000000001,0.9592375,0.9561375,0.9590265,-0.00011150000000004212,0.0,0.00011150000000004212,0.10668966666666624,0.0024341666666668482,97.76935377697797
324,324,401,2023-11-01T18:00:00.000Z,0.958905,0.95914,0.95787,0.95825,0.9586285,0.9580555000000001,0.9592920000000001,0.9589107575509122,0.9586691844842729,0.958838669243061,0.9589857775510883,0.9592049818444099,0.959270934652427,0.9595518158950466,0.9600814049177373,0.9590247410849293,0.9596199232578569,0.9589694414519929,0.9594066216814398,0.963424686480311,0.9600960000000001,0.9567673135196891,0.9617603432401556,0.9600960000000001,0.9584316567598445,39.17146082304885,58.37799847385669,34.56893649785094,44.416771174056045,-0.25398411558359074,-70.45929018789005,-0.0005076467219806702,-0.0002547845031674957,-77.49055177626695,-2.9703426963874775,29.54070981210995,61.910996979873914,23.253903040263822,23.253903040263822,52.21630716836413,22.72572102006596,16.64954179444153,0.95707980192,0.0011260714285714385,0.95828,0.9598800000000001,0.9596125,0.957005,0.9591048333333334,-0.0008548333333333602,0.0,0.0008548333333333602,0.10036108333333282,0.0032890000000002084,96.82682358351515
325,325,402,2023-11-01T19:00:00.000Z,0.958255,0.95962,0.958145,0.959375,0.9586119999999999,0.9579420000000001,0.9591625,0.9590036060407298,0.9589044563228485,0.9589578538557143,0.959056545269072,0.9592292701523514,0.9592848100321033,0.9595349762859944,0.9600374615922385,0.9589409562196979,0.95960412175735,0.9589853457103616,0.9594050405973661,0.9630390567813945,0.9599305000000001,0.9568219432186058,0.9614847783906973,0.9599305000000001,0.9583762216093029,48.23183103868878,58.1904433881402,52.01474404276575,50.171661273818614,-0.017195739625234043,-46.806282722513075,-0.0004508725632222932,-0.00029400211517845523,-43.61032979784153,71.30841121495905,53.19371727748693,65.37581820248032,43.12393887945603,43.12393887945603,50.751548780046164,22.349348869956692,16.333544357690872,0.9571720098432,0.0012014285714285835,0.95828,0.9598800000000001,0.9598625000000001,0.9572925,0.9591981666666667,0.00017683333333329276,0.00017683333333329276,0.0,0.09444274999999946,0.0032890000000002084,96.63466580717093
326,326,403,2023-11-01T20:00:00.000Z,0.959375,0.95976,0.95933,0.95944,0.9586625,0.9580005,0.9591854999999999,0.9590908848325839,0.959082970881899,0.9590649974433335,0.959126264311059,0.9592593744163012,0.9593055020278228,0.9595259309254236,0.9600110366786919,0.9589780080082981,0.9595935332568758,0.9590031752920536,0.9594067885674996,0.9626712051963026,0.9597827499999999,0.9568942948036973,0.9612269775981512,0.9597827499999999,0.9583385224018486,48.7072104768168,58.02427213498178,52.8619448902793,50.48268995621661,0.052662589226587585,-38.921453692848985,-0.0003960680506541747,-0.0003144153022735991,-15.579614470559576,149.7004428236265,61.078546307151015,69.07463977904213,44.227504244481175,44.227504244481175,48.99043508423031,21.909117357648007,16.037717674040483,0.957318889252608,0.0011717857142857224,0.9582975,0.9598800000000001,0.96017625,0.9572974999999999,0.9593035833333333,0.00013641666666663887,0.00013641666666663887,0.0,0.08791524999999945,0.0032890000000002084,96.39380840256872
327,327,404,2023-11-01T21:00:00.000Z,0.959085,0.959475,0.95899,0.959215,0.9587235,0.9581025000000001,0.9592370000000001,0.9591157078660671,0.9591269805879327,0.959098331344815,0.9591423980726848,0.9592530352139725,0.9592934350907798,0.9594963184563358,0.9599599855664355,0.9589791501027459,0.9595691117564321,0.9590114821441094,0.9593971991391155,0.9622816014520902,0.95963075,0.9569798985479098,0.9609561757260451,0.95963075,0.9583053242739549,47.09505564965985,57.971356528294145,49.34369876762791,49.36278252746122,0.06363413501911626,-41.66666666666508,-0.0003665651641615586,-0.00032484527465119104,-24.88636808903168,63.68692888359002,58.33333333333493,80.0776014109353,41.49956408020976,41.49956408020976,48.037005941054396,21.642057264188566,15.713876558276347,0.9575141781123994,0.0011146428571428637,0.9582975,0.9598800000000001,0.9602762499999999,0.9573975,0.9593603333333333,-0.00014533333333321963,0.0,0.00014533333333321963,0.08184516666666608,0.003434333333333428,95.97285005970551
328,328,405,2023-11-01T22:00:00.000Z,0.959175,0.95976,0.95913,0.959295,0.9589459999999999,0.9583285,0.9593455000000001,0.9591515662928538,0.9591829870586217,0.9591420354904119,0.9591701438776512,0.9592590301834051,0.9592936437453424,0.959477145270018,0.959940939322013,0.9589935167596273,0.9595514271269849,0.9590226004923813,0.9593920891821551,0.9619437935543854,0.9595035,0.9570632064456145,0.9607236467771927,0.9595035,0.9582833532228072,47.75716900119715,57.95084869228818,50.70465222587322,49.778716328138046,0.23248038283511474,-39.705882352940336,-0.00033289121988222536,-0.0003264544636973979,-8.421217880794961,82.20303107276709,60.294117647059664,76.54320987654553,44.52488687782836,44.52488687782836,45.94941797797666,21.215791805078254,15.424717117931147,0.9576938438634074,0.0010996428571428526,0.95855,0.9598774999999999,0.9604112499999999,0.9575325,0.9594095833333334,-0.00011458333333336235,0.0,0.00011458333333336235,0.07643291666666618,0.0035489166666667904,95.56284656307352
329,329,406,2023-11-01T23:00:00.000Z,0.9593,0.9593,0.95869,0.95873,0.9590275,0.9585140000000001,0.9594565000000002,0.9590672530342831,0.9590319913724145,0.9590504720480982,0.9590901177180783,0.9591834544429186,0.9592184912459634,0.9594059885776354,0.9598798974818213,0.9589646104015677,0.9594984318284696,0.9590111259622944,0.959358984723019,0.9615983139968364,0.9593575,0.9571166860031636,0.9604779069984182,0.9593575,0.9582370930015818,43.60639216855249,57.61861600228845,41.514635923734716,46.920688100295955,0.08508061780011902,-35.21367521367491,-0.00034778609294072726,-0.00033072078954606384,-36.269859485365195,-32.07292905269851,64.78632478632508,60.92791892585668,37.33990147783174,37.33990147783174,45.25243918004687,21.00874106213933,15.108705965051897,0.9578591363543348,0.001026428571428571,0.958815,0.9598774999999999,0.9604112499999999,0.9575325,0.9594340833333332,-0.0007040833333332719,0.0,0.0007040833333332719,0.0704814166666663,0.004253000000000062,94.30918151275674
330,330,407,2023-11-02T00:00:00.000Z,0.958725,0.959255,0.958515,0.95923,0.9590675000000001,0.9586315000000001,0.9594094999999999,0.9590998024274265,0.9590979942482764,0.9590903671485209,0.9591155508602458,0.9591901038082159,0.9592200257465016,0.9593892277607178,0.9598203834359336,0.9589217903633231,0.9594811136459876,0.9590197092585906,0.9593525354868628,0.961243573347461,0.9592437500000001,0.9572439266525391,0.9602436616737305,0.9592437500000001,0.9582438383262696,47.920251028838905,57.18287853998826,50.7336988054639,49.609041129927,0.041717509881842134,-18.11965811965564,-0.00031560645111572416,-0.00032769792185999595,-22.663525187916008,-18.392299687824675,81.88034188034436,56.34981816301706,48.28629032258171,48.28629032258171,45.04757713037429,20.887781472041375,14.816522804033786,0.9580112054459881,0.0010224999999999976,0.958815,0.9597800000000001,0.9604937499999999,0.9575475,0.95947425,-0.0002442499999999459,0.0,0.0002442499999999459,0.0644164166666662,0.004497250000000008,93.47408109663776
331,331,408,2023-11-02T01:00:00.000Z,0.95924,0.95948,0.958935,0.95899,0.9590460000000001,0.9586720000000002,0.9594305000000001,0.9590778419419413,0.9590619961655177,0.9590680633377384,0.9590927234311103,0.9591615175498994,0.9591893556469681,0.959351206069221,0.9597879659658446,0.958923048423959,0.9594494288946336,0.9590185441895349,0.9593344087125056,0.9608977746136197,0.9591312500000001,0.9573647253863805,0.9600145123068099,0.9591312500000001,0.9582479876931903,46.09745157604832,56.547019276372794,46.618542828196254,48.37421591297056,-0.022414395254399762,-26.32478632478459,-0.00030594312545650926,-0.0003233469625792986,-0.7041512919356943,-15.056707078639139,73.67521367521542,43.93507984466411,44.989561586639574,44.989561586639574,43.54026737556122,20.63061803694135,14.507756643281597,0.958151109010309,0.0009907142857142812,0.958815,0.9597800000000001,0.9604937499999999,0.9575475,0.9595046666666666,-0.0005146666666665523,0.0,0.0005146666666665523,0.058271333333332787,0.0050119166666665604,92.08018446165991
332,332,409,2023-11-02T02:00:00.000Z,0.95898,0.959005,0.95714,0.95719,0.9588629999999998,0.9585115,0.9593925000000001,0.9587002735535531,0.9584379974436784,0.9586507159293521,0.9587467737163629,0.9588798721856281,0.9589227748940389,0.9591453769197714,0.9597133977786212,0.958753234288344,0.959303659288528,0.9589468365688616,0.9592271882768015,0.9607356135891909,0.9589505,0.9571653864108092,0.9598430567945955,0.9589505,0.9580579432054046,35.263418384949716,55.448711759139435,27.26648942997599,40.4460713107938,-0.19081979520760758,-87.86324786324788,-0.0004384753560603416,-0.00034637264127550726,-143.24114449553008,-217.8347057029641,12.136752136752124,32.49690875461344,7.43455497382191,7.43455497382191,45.182613614648446,21.048114733737535,14.369323315290169,0.95976,0.000994999999999992,0.95845,0.9597025,0.9604937499999999,0.9575475,0.9595053333333333,-0.002315333333333336,0.0,0.002315333333333336,0.052142666666666115,0.007327249999999896,87.67906462511162
333,333,410,2023-11-02T03:00:00.000Z,0.957185,0.95725,0.95662,0.95682,0.9586534999999999,0.9583365,0.9592045,0.9583242188428425,0.9578986649624524,0.9582438901672741,0.9583964512224786,0.9585856047305382,0.958642404908167,0.9589239124512219,0.9594787884663716,0.9585500691180254,0.959143423205397,0.9588634312071883,0.9591068288628773,0.9606182695931202,0.958763,0.9569077304068798,0.9596906347965601,0.958763,0.9578353652034399,33.51950563794321,54.31238717997408,24.7978462000992,39.06423848684026,-0.2184760901644002,-93.63057324840818,-0.0005668299486294437,-0.0003904641027462946,-205.75619392986803,-156.77591062422135,6.369426751591817,15.68467146044672,4.464285714285294,4.464285714285294,47.206510624319144,21.607528727974053,14.277432672947521,0.9597076,0.0009432142857142793,0.95819,0.95949,0.9604937499999999,0.9577450000000001,0.9594930833333334,-0.0026730833333333814,0.0,0.0026730833333333814,0.046548833333332706,0.010000333333333278,82.31568399180642
334,334,411,2023-11-02T04:00:00.000Z,0.95681,0.957375,0.95679,0.957215,0.95855,0.9582285,0.959028,0.9581023750742741,0.9576707766416349,0.95801524790788,0.9581816419093007,0.9583898040547469,0.9584520842537447,0.9587611588844389,0.9592784276600504,0.9583824434877372,0.9590190088050488,0.9587987868416306,0.9590122374196707,0.9603321341040066,0.95858925,0.9568463658959933,0.9594606920520033,0.95858925,0.9577178079479965,37.09600868881798,53.31985240225616,32.418608169915956,41.31181512757725,-0.10800939212105484,-81.05095541401187,-0.0006294230915411259,-0.0004382559005052609,-154.3594020658248,-88.16417835419198,18.94904458598813,9.90186658125581,13.853317811409099,13.853317811409099,48.350431006071574,22.061938781588356,14.174697728831692,0.9595840959999999,0.0008146428571428412,0.95819,0.959265,0.96083125,0.9577450000000001,0.959495,-0.0022799999999999487,0.0,0.0022799999999999487,0.04098208333333275,0.012280333333333227,76.94371734916261
335,335,412,2023-11-02T05:00:00.000Z,0.95721,0.95824,0.95717,0.958135,0.958426,0.9581310000000001,0.95889,0.9581089000594193,0.95782551776109,0.9580418594839067,0.9581731615621552,0.9583534034754975,0.9584098063532455,0.9587015247049685,0.9591795297876647,0.9582669726793812,0.9589619759789165,0.9587727559833582,0.9589683755486593,0.960213109298655,0.9585190000000001,0.9568248907013452,0.9593660546493276,0.9585190000000001,0.9576719453506727,44.57503714122421,52.64052054571156,47.01007478481535,46.1676677113813,-0.12925081433224953,-51.75159235668881,-0.0005979000771096921,-0.0004701847358261471,-70.1577623919373,-21.28938999711465,48.24840764331119,26.92307692307628,35.27357392316542,35.27357392316542,45.802572637464486,21.983899654548534,13.988861148942236,0.95946553216,0.0008382142857142735,0.95819,0.9592075,0.9607675,0.9577450000000001,0.9595058333333333,-0.0013708333333333211,0.0,0.0013708333333333211,0.03541208333333279,0.013651166666666548,72.17639135877315
336,336,413,2023-11-02T06:00:00.000Z,0.958125,0.958485,0.957905,0.95815,0.958297,0.9579885000000001,0.9587625000000001,0.9581171200475355,0.9579336785073934,0.9580658907097054,0.958168950369036,0.9583243458361407,0.958375165506146,0.9586489985425906,0.9591133840936014,0.9582324990908688,0.9589095904318896,0.9587483341785229,0.958927456771202,0.9601696471472906,0.9584797500000001,0.9567898528527096,0.9593246985736453,0.9584797500000001,0.9576348014263548,44.69050332282265,51.97315998760575,47.226812932875546,46.24381176842414,-0.13445343116818284,-51.27388535031978,-0.000565192301391404,-0.0004891862489391985,-31.403972822999425,18.5264663805316,48.72611464968023,45.97572239081546,48.72611464968023,48.72611464968023,42.6989017328592,21.766528200981117,13.783166043933221,0.9593517108735999,0.0008339285714285549,0.95819,0.9591225,0.960735,0.9577450000000001,0.9595175,-0.001367500000000077,0.0,0.001367500000000077,0.03031149999999949,0.015018666666666625,66.86827388677855
337,337,414,2023-11-02T07:00:00.000Z,0.958115,0.959245,0.958055,0.958985,0.958274,0.957895,0.9587394999999999,0.9582906960380285,0.9582841190049289,0.9582701372186597,0.9583173230292112,0.9584187250024063,0.9584564767719932,0.9586809986813914,0.9591259189418296,0.9582155944155479,0.9589144555653162,0.9587576151917018,0.9589303339326434,0.9602030599390724,0.9584987500000001,0.9567944400609277,0.9593509049695362,0.9584987500000001,0.9576465950304639,50.83121579570577,51.38828177601205,58.3029714922407,50.34875779009357,-0.023977940294935284,-24.681528662420053,-0.0004665159266675767,-0.0004846521844848742,27.211752889711224,85.16388105057453,75.31847133757994,69.07273648782886,75.31847133757994,75.31847133757994,38.10644717677958,21.14673759349165,13.50941074887267,0.95662,0.0008646428571428436,0.9580500000000001,0.9591149999999999,0.96068625,0.9577450000000001,0.9595469166666667,-0.0005619166666667175,0.0,0.0005619166666667175,0.02549016666666626,0.015580583333333342,62.06403989862982
338,338,415,2023-11-02T08:00:00.000Z,0.95898,0.95999,0.95844,0.95954,0.9582985,0.9578260000000001,0.9587625000000001,0.9585405568304228,0.958702746003286,0.9585523289478465,0.958539627932991,0.9585789071449196,0.9586009465357274,0.9587628083307828,0.9592082123759411,0.9582369663759718,0.9589548132707798,0.9587882969507066,0.9589608172360277,0.9602467352626048,0.95862225,0.9569977647373952,0.9594344926313024,0.95862225,0.9578100073686976,54.4510495219865,50.9821155214381,64.13939445536788,52.86096511767679,0.025539588968976144,-13.353115727004855,-0.00033961545158012196,-0.00045564483790392377,79.51070336391979,135.39899303400054,86.64688427299515,80.06122716381948,86.64688427299515,86.64688427299515,35.54120104550588,20.19969317228626,13.282028718851254,0.9566725,0.0008846428571428477,0.958305,0.95886,0.9605762499999999,0.9577450000000001,0.9595814166666666,-4.1416666666682644e-05,0.0,4.1416666666682644e-05,0.021199666666666284,0.015622000000000025,57.573892183043924
339,339,416,2023-11-02T09:00:00.000Z,0.959545,0.960005,0.959175,0.95939,0.9583644999999998,0.9578745,0.9588329999999999,0.9587104454643384,0.9589318306688573,0.9587384780705474,0.9586942410360835,0.9586947775527882,0.958706153664297,0.9588225408707081,0.9592840969115658,0.9583263029115935,0.9589828898339552,0.9588118931500603,0.9589822763742373,0.9603192183755539,0.958696,0.9570727816244461,0.9595076091877769,0.958696,0.9578843908122231,53.30874841410604,50.65310426469681,61.42823683899468,52.112698285253025,0.06884107100017668,-18.168389955687957,-0.0002482875528468931,-0.00041417338089251766,96.02272727272519,103.59716172160108,81.83161004431204,84.77987213403735,81.83161004431204,81.83161004431204,33.29019450367829,19.29039830553062,13.060812479490282,0.9568052,0.0008385714285714187,0.9583125,0.9587675,0.9603112500000001,0.9577450000000001,0.9596125833333334,-0.00022258333333347036,0.0,0.00022258333333347036,0.01720224999999964,0.015844583333333495,52.05415546623149
340,340,417,2023-11-02T10:00:00.000Z,0.959395,0.961075,0.959395,0.96085,0.9585265,0.9579625,0.9590150000000002,0.9591383563714707,0.9595712204459049,0.9592077051659813,0.9590861972113409,0.9590026664738184,0.9589919998423907,0.959015632216355,0.9594546591104642,0.9584280835866799,0.9591033485543453,0.9588918189132499,0.959075662555571,0.9606850912109989,0.958797,0.9569089087890011,0.9597410456054994,0.958797,0.9578529543945006,61.72527186245271,50.45323543485554,73.93794064623033,58.16489659204208,0.16888546021287437,-5.050505050505755,-5.743763158472248e-05,-0.0003428262310309586,174.91986655324902,128.7443541101991,94.94949494949424,85.71552883625573,94.94949494949424,94.94949494949424,32.986291122866575,18.805359268319645,12.9432003276989,0.956997188,0.0009282142857142842,0.9588475000000001,0.9588475000000001,0.9605625,0.9577450000000001,0.9596698333333332,0.0011801666666667598,0.0011801666666667598,0.0,0.014627083333332958,0.015844583333333495,48.00224252037322
341,341,418,2023-11-02T11:00:00.000Z,0.960845,0.962175,0.960635,0.96203,0.9588305,0.9581324999999999,0.9592845000000001,0.9597166850971767,0.9603908136306033,0.9598348817957635,0.9596214340820063,0.9594351426918444,0.959397066530072,0.9593027148624165,0.9597137391951819,0.9586382661022341,0.9592921647766458,0.9590148848446829,0.9592233794278607,0.9613144483680257,0.9589382499999999,0.956562051631974,0.9601263491840129,0.9589382499999999,0.9577501508159869,66.91600811704586,50.34873335127134,80.04148065833209,62.21722880462046,0.3170001772698404,-2.610261026101734,0.00018687427403774048,-0.0002368861300172188,245.2335773018918,151.91006026889895,97.38973897389826,89.22988967768076,97.38973897389826,97.38973897389826,34.08425189839484,18.785087777885696,12.920935472991083,0.95732341296,0.001003571428571429,0.9593975,0.9593975,0.9606600000000001,0.9577450000000001,0.9597453333333335,0.0022846666666666016,0.0022846666666666016,0.0,0.013556833333333018,0.015844583333333495,46.10945617699744
342,342,419,2023-11-02T12:00:00.000Z,0.96201,0.96314,0.961875,0.96224,0.9593355000000001,0.958606,0.959698,0.9602213480777415,0.9610072090870689,0.9603693525078162,0.960097536976187,0.9598358365930094,0.9597761243260624,0.959582456304091,0.9600400497480216,0.9589465264734498,0.9594823476942816,0.959141359955194,0.9593742104565341,0.9618976128202366,0.9590992500000001,0.9563008871797636,0.9604984314101183,0.9590992500000001,0.9577000685898819,67.75414079212776,50.23752204605316,80.96695710383662,62.88895755287627,0.527585954721633,-13.803680981595337,0.00039290925110324615,-0.00011092705379312577,248.87576638225698,127.42678243143145,86.19631901840467,90.07795151865065,86.19631901840467,86.19631901840467,35.95551764862528,19.091835347585288,12.97555668179187,0.957808571664,0.0010489285714285757,0.959965,0.9598800000000001,0.9606937499999999,0.9577450000000001,0.9598315833333333,0.0024084166666666906,0.0024084166666666906,0.0,0.013180499999999817,0.015844583333333495,45.41072233499126
343,343,420,2023-11-02T13:00:00.000Z,0.962235,0.96275,0.961625,0.961835,0.959837,0.9591064999999999,0.960248,0.9605440784621934,0.9612831393913792,0.9606950519505238,0.960413439344153,0.9601214313654366,0.9600506410825873,0.95979698427513,0.96029814024821,0.959201619190264,0.9596341317140056,0.959246992903248,0.9594972499337588,0.962296411081845,0.95924525,0.956194088918155,0.9607708305409226,0.95924525,0.9577196694590775,64.36740528435564,50.02687721496181,73.31755417897809,60.70351694775326,0.5241320206517414,-20.015337423312985,0.0005175473755720805,1.4767832079915524e-05,181.19734490682822,79.72682711902121,79.98466257668701,81.4728859011222,79.98466257668701,79.98466257668701,36.98852409205945,19.25395906922421,13.00240575652412,0.95844834306432,0.001085714285714293,0.960155,0.9598800000000001,0.96019375,0.9577450000000001,0.95991225,0.001922749999999973,0.001922749999999973,0.0,0.012678583333333049,0.015844583333333495,44.450125336713796
344,344,421,2023-11-02T14:00:00.000Z,0.96182,0.962415,0.96147,0.96234,0.9603495000000001,0.9595744999999999,0.9607519999999999,0.9609032627697548,0.9616354262609196,0.9610605959615185,0.9607637230997615,0.9604383697418027,0.9603558889382423,0.9600391762489271,0.9604997459388568,0.959417655457858,0.9598087038614892,0.9593682873048481,0.9596393874371275,0.9627575103728514,0.9594497499999999,0.9561419896271484,0.9611036301864256,0.9594497499999999,0.9577958698135741,66.60870404976185,49.95914949633385,76.54160030040829,62.41361429043351,0.5354074058597008,-12.269938650307157,0.000649585252286311,0.00014173131612119468,150.94473395016257,60.17244877257499,87.73006134969285,75.52541980825124,87.73006134969285,87.73006134969285,37.48973783965905,19.327433545361767,13.012055647767925,0.9590113418966016,0.001100357142857151,0.9605225,0.9598800000000001,0.959615,0.958005,0.9600086666666667,0.002331333333333241,0.002331333333333241,0.0,0.012584999999999624,0.015844583333333495,44.267268543622876
345,345,422,2023-11-02T15:00:00.000Z,0.962335,0.96274,0.96109,0.962085,0.9607445,0.9599665,0.9612019999999999,0.961139610215804,0.9617852841739464,0.9612882413034034,0.9610039552634413,0.9606736026358309,0.96058643707981,0.9602340166061722,0.9607131034684895,0.9595769263666334,0.959955561676877,0.9594748250623664,0.9597616680653173,0.9630959201639424,0.95958525,0.9560745798360575,0.9613405850819712,0.95958525,0.9578299149180287,64.40572551172964,49.81995285710006,71.45526008458857,61.006018587004164,0.41225923278035026,-16.18098159509253,0.0007252891699138786,0.0002584428868797315,121.5404644912042,42.04101562500214,83.81901840490748,67.86980904396377,83.81901840490748,83.81901840490748,36.97858320892411,19.202455301943015,12.980953219297167,0.9595067808690094,0.001179285714285724,0.9605975,0.9598800000000001,0.959555,0.9591000000000001,0.9601014166666666,0.001983583333333372,0.001983583333333372,0.0,0.013408333333333133,0.015844583333333495,45.83588531058094
