,action,result,chart_index,symbol,indicator
0,sell,0.004572672,5.0,EURCHF,ema_10_slope
1,sell,0.004572672,6.0,EURCHF,ema_10_slope
2,sell,0.004572672,7.0,EURCHF,ema_10_slope
3,sell,0.004572672,8.0,EURCHF,ema_10_slope
4,sell,-0.004822740000000001,9.0,EURCHF,ema_10_slope
5,sell,-0.004822740000000001,10.0,EURCHF,ema_10_slope
6,sell,-0.004822740000000001,11.0,EURCHF,ema_10_slope
7,sell,-0.004822740000000001,12.0,EURCHF,ema_10_slope
8,sell,-0.004822740000000001,13.0,EURCHF,ema_10_slope
9,sell,-0.004822740000000001,14.0,EURCHF,ema_10_slope
10,sell,-0.004822740000000001,15.0,EURCHF,ema_10_slope
11,sell,0.004572672,20.0,EURCHF,ema_10_slope
12,sell,0.004572672,21.0,EURCHF,ema_10_slope
13,sell,0.004572672,22.0,EURCHF,ema_10_slope
14,buy,-0.004822740000000001,25.0,EURCHF,ema_10_slope
15,buy,-0.004822740000000001,26.0,EURCHF,ema_10_slope
16,buy,-0.004822740000000001,27.0,EURCHF,ema_10_slope
17,buy,-0.004822740000000001,28.0,EURCHF,ema_10_slope
18,buy,-0.004822740000000001,29.0,EURCHF,ema_10_slope
19,sell,0.004572672,35.0,EURCHF,ema_10_slope
20,sell,0.004572672,36.0,EURCHF,ema_10_slope
21,buy,-0.004822740000000001,39.0,EURCHF,ema_10_slope
22,buy,-0.004822740000000001,40.0,EURCHF,ema_10_slope
23,buy,-0.004822740000000001,41.0,EURCHF,ema_10_slope
24,buy,-0.004822740000000001,51.0,EURCHF,ema_10_slope
25,buy,-0.004822740000000001,52.0,EURCHF,ema_10_slope
26,buy,-0.004822740000000001,53.0,EURCHF,ema_10_slope
27,buy,-0.004822740000000001,54.0,EURCHF,ema_10_slope
28,buy,-0.004822740000000001,55.0,EURCHF,ema_10_slope
29,buy,-0.004822740000000001,56.0,EURCHF,ema_10_slope
30,buy,-0.004822740000000001,57.0,EURCHF,ema_10_slope
31,buy,-0.004822740000000001,58.0,EURCHF,ema_10_slope
32,buy,-0.004822740000000001,59.0,EURCHF,ema_10_slope
33,buy,-0.004822740000000001,63.0,EURCHF,ema_10_slope
34,sell,0.004572672,66.0,EURCHF,ema_10_slope
35,sell,0.004572672,67.0,EURCHF,ema_10_slope
36,sell,0.004572672,68.0,EURCHF,ema_10_slope
37,sell,0.004572672,69.0,EURCHF,ema_10_slope
38,sell,0.004572672,70.0,EURCHF,ema_10_slope
39,sell,0.004572672,71.0,EURCHF,ema_10_slope
40,sell,0.004572672,72.0,EURCHF,ema_10_slope
41,sell,0.004572672,77.0,EURCHF,ema_10_slope
42,sell,0.004572672,78.0,EURCHF,ema_10_slope
43,sell,-0.004822740000000001,79.0,EURCHF,ema_10_slope
44,sell,-0.004822740000000001,80.0,EURCHF,ema_10_slope
45,sell,-0.004822740000000001,81.0,EURCHF,ema_10_slope
46,sell,0.004572672,82.0,EURCHF,ema_10_slope
47,sell,0.004572672,83.0,EURCHF,ema_10_slope
48,sell,0.004572672,84.0,EURCHF,ema_10_slope
49,sell,0.004572672,85.0,EURCHF,ema_10_slope
50,sell,0.004572672,86.0,EURCHF,ema_10_slope
51,sell,0.004572672,87.0,EURCHF,ema_10_slope
52,sell,0.004572672,88.0,EURCHF,ema_10_slope
53,sell,0.004572672,89.0,EURCHF,ema_10_slope
54,sell,0.004572672,90.0,EURCHF,ema_10_slope
55,sell,0.004572672,91.0,EURCHF,ema_10_slope
56,sell,0.004572672,92.0,EURCHF,ema_10_slope
57,sell,0.004572672,93.0,EURCHF,ema_10_slope
58,sell,0.004572672,94.0,EURCHF,ema_10_slope
59,sell,0.004572672,95.0,EURCHF,ema_10_slope
60,sell,0.004572672,96.0,EURCHF,ema_10_slope
61,buy,-0.004822740000000001,99.0,EURCHF,ema_10_slope
62,buy,-0.004822740000000001,100.0,EURCHF,ema_10_slope
63,buy,-0.004822740000000001,101.0,EURCHF,ema_10_slope
64,buy,-0.004822740000000001,102.0,EURCHF,ema_10_slope
65,buy,-0.004822740000000001,103.0,EURCHF,ema_10_slope
66,buy,-0.004822740000000001,104.0,EURCHF,ema_10_slope
67,sell,-0.004822740000000001,107.0,EURCHF,ema_10_slope
68,sell,-0.004822740000000001,108.0,EURCHF,ema_10_slope
69,sell,-0.004822740000000001,109.0,EURCHF,ema_10_slope
70,sell,-0.004822740000000001,110.0,EURCHF,ema_10_slope
71,sell,-0.004822740000000001,111.0,EURCHF,ema_10_slope
72,sell,-0.004822740000000001,112.0,EURCHF,ema_10_slope
73,sell,-0.004822740000000001,113.0,EURCHF,ema_10_slope
74,sell,-0.004822740000000001,114.0,EURCHF,ema_10_slope
75,sell,-0.004822740000000001,115.0,EURCHF,ema_10_slope
76,sell,-0.004822740000000001,116.0,EURCHF,ema_10_slope
77,sell,-0.004822740000000001,117.0,EURCHF,ema_10_slope
78,buy,0.004572672,127.0,EURCHF,ema_10_slope
79,buy,0.004572672,131.0,EURCHF,ema_10_slope
80,buy,0.004572672,132.0,EURCHF,ema_10_slope
81,buy,0.004572672,133.0,EURCHF,ema_10_slope
82,buy,0.004572672,134.0,EURCHF,ema_10_slope
83,buy,0.004572672,135.0,EURCHF,ema_10_slope
84,buy,0.004572672,136.0,EURCHF,ema_10_slope
85,buy,0.004572672,137.0,EURCHF,ema_10_slope
86,buy,0.004572672,138.0,EURCHF,ema_10_slope
87,buy,0.004572672,139.0,EURCHF,ema_10_slope
88,buy,0.004572672,140.0,EURCHF,ema_10_slope
89,buy,0.004572672,141.0,EURCHF,ema_10_slope
90,buy,0.004572672,142.0,EURCHF,ema_10_slope
91,buy,0.004572672,143.0,EURCHF,ema_10_slope
92,buy,0.004572672,150.0,EURCHF,ema_10_slope
93,buy,0.004572672,151.0,EURCHF,ema_10_slope
94,buy,0.004572672,152.0,EURCHF,ema_10_slope
95,buy,0.004572672,153.0,EURCHF,ema_10_slope
96,buy,-0.004822740000000001,154.0,EURCHF,ema_10_slope
97,buy,-0.004822740000000001,155.0,EURCHF,ema_10_slope
98,buy,-0.004822740000000001,156.0,EURCHF,ema_10_slope
99,buy,-0.004822740000000001,157.0,EURCHF,ema_10_slope
100,buy,-0.004822740000000001,158.0,EURCHF,ema_10_slope
101,buy,-0.004822740000000001,159.0,EURCHF,ema_10_slope
102,buy,-0.004822740000000001,160.0,EURCHF,ema_10_slope
103,buy,-0.004822740000000001,161.0,EURCHF,ema_10_slope
