,action,result,chart_index,symbol,indicator
217,buy,-0.004822740000000001,1204.0,EURCHF,rsi_break
218,buy,-0.004822740000000001,1205.0,EURCHF,rsi_break
219,sell,0.004572672,1208.0,EURCHF,rsi_break
220,buy,-0.004822740000000001,1209.0,EURCHF,rsi_break
221,buy,-0.004822740000000001,1210.0,EURCHF,rsi_break
222,sell,0.004572672,1217.0,EURCHF,rsi_break
223,sell,0.004572672,1218.0,EURCHF,rsi_break
224,buy,-0.004822740000000001,1219.0,EURCHF,rsi_break
225,buy,-0.004822740000000001,1220.0,EURCHF,rsi_break
226,sell,0.004572672,1225.0,EURCHF,rsi_break
227,sell,0.004572672,1226.0,EURCHF,rsi_break
228,buy,-0.004822740000000001,1228.0,EURCHF,rsi_break
229,buy,-0.004822740000000001,1229.0,EURCHF,rsi_break
230,sell,0.004572672,1231.0,EURCHF,rsi_break
231,sell,0.004572672,1232.0,EURCHF,rsi_break
232,buy,-0.004822740000000001,1243.0,EURCHF,rsi_break
233,buy,-0.004822740000000001,1244.0,EURCHF,rsi_break
234,sell,0.004572672,1245.0,EURCHF,rsi_break
235,buy,-0.004822740000000001,1246.0,EURCHF,rsi_break
236,buy,-0.004822740000000001,1247.0,EURCHF,rsi_break
237,sell,0.004572672,1249.0,EURCHF,rsi_break
238,buy,-0.004822740000000001,1250.0,EURCHF,rsi_break
239,sell,0.004572672,1251.0,EURCHF,rsi_break
240,sell,0.004572672,1252.0,EURCHF,rsi_break
241,buy,-0.004822740000000001,1280.0,EURCHF,rsi_break
242,buy,-0.004822740000000001,1281.0,EURCHF,rsi_break
243,sell,0.004572672,1284.0,EURCHF,rsi_break
244,sell,0.004572672,1285.0,EURCHF,rsi_break
245,buy,0.004572672,1309.0,EURCHF,rsi_break
246,buy,0.004572672,1310.0,EURCHF,rsi_break
247,sell,-0.004822740000000001,1319.0,EURCHF,rsi_break
248,sell,-0.004822740000000001,1320.0,EURCHF,rsi_break
249,buy,0.004572672,1324.0,EURCHF,rsi_break
250,buy,0.004572672,1325.0,EURCHF,rsi_break
251,sell,-0.004822740000000001,1326.0,EURCHF,rsi_break
252,sell,-0.004822740000000001,1327.0,EURCHF,rsi_break
253,buy,0.004572672,1333.0,EURCHF,rsi_break
254,buy,0.004572672,1334.0,EURCHF,rsi_break
255,sell,-0.004822740000000001,1346.0,EURCHF,rsi_break
256,sell,-0.004822740000000001,1347.0,EURCHF,rsi_break
257,buy,0.004572672,1363.0,EURCHF,rsi_break
258,buy,0.004572672,1364.0,EURCHF,rsi_break
259,sell,-0.004822740000000001,1379.0,EURCHF,rsi_break
260,sell,-0.004822740000000001,1380.0,EURCHF,rsi_break
261,buy,0.004572672,1381.0,EURCHF,rsi_break
262,sell,-0.004822740000000001,1382.0,EURCHF,rsi_break
