,action,result,chart_index,symbol,indicator
0,buy,-0.004822740000000001,67.0,EURCHF,rsi_convergence5
1,buy,0.004572672,212.0,EURCHF,rsi_convergence5
2,buy,0.004572672,213.0,EURCHF,rsi_convergence5
3,buy,0.004572672,214.0,EURCHF,rsi_convergence5
4,buy,0.004572672,215.0,EURCHF,rsi_convergence5
5,buy,0.004572672,216.0,EURCHF,rsi_convergence5
6,buy,0.004572672,217.0,EURCHF,rsi_convergence5
7,buy,0.004572672,218.0,EURCHF,rsi_convergence5
8,buy,0.004572672,401.0,EURCHF,rsi_convergence5
9,buy,0.004572672,402.0,EURCHF,rsi_convergence5
10,buy,0.004572672,403.0,EURCHF,rsi_convergence5
11,buy,0.004572672,404.0,EURCHF,rsi_convergence5
12,buy,0.004572672,434.0,EURCHF,rsi_convergence5
13,buy,0.004572672,435.0,EURCHF,rsi_convergence5
14,buy,0.004572672,482.0,EURCHF,rsi_convergence5
15,buy,-0.004822740000000001,529.0,EURCHF,rsi_convergence5
16,buy,-0.004822740000000001,530.0,EURCHF,rsi_convergence5
17,buy,-0.004822740000000001,531.0,EURCHF,rsi_convergence5
18,buy,-0.004822740000000001,739.0,EURCHF,rsi_convergence5
19,buy,-0.004822740000000001,763.0,EURCHF,rsi_convergence5
20,buy,-0.004822740000000001,772.0,EURCHF,rsi_convergence5
21,buy,-0.004822740000000001,773.0,EURCHF,rsi_convergence5
22,buy,-0.004822740000000001,774.0,EURCHF,rsi_convergence5
23,buy,-0.004822740000000001,775.0,EURCHF,rsi_convergence5
24,buy,-0.004822740000000001,776.0,EURCHF,rsi_convergence5
25,buy,-0.004822740000000001,777.0,EURCHF,rsi_convergence5
26,buy,-0.004822740000000001,778.0,EURCHF,rsi_convergence5
27,buy,-0.004822740000000001,779.0,EURCHF,rsi_convergence5
28,buy,-0.004822740000000001,780.0,EURCHF,rsi_convergence5
29,buy,-0.004822740000000001,781.0,EURCHF,rsi_convergence5
30,buy,-0.004822740000000001,782.0,EURCHF,rsi_convergence5
31,buy,-0.004822740000000001,783.0,EURCHF,rsi_convergence5
