date,open,high,low,close,MA7,MA21,MACD,20SD,upper_band,lower_band,EMA,logmomentum,absolute of 3 comp,angle of 3 comp,absolute of 6 comp,angle of 6 comp,absolute of 9 comp,angle of 9 comp
2023-02-13T06:00:00.000Z,1.20458,1.206,1.20439,1.20508,1.2046857142857144,1.2065438095238097,0.0009177691734321147,0.0023634080543950085,1.2112706256325998,1.2018169934150196,1.204894133402419,-1.5843551320666376,1.2078571508614304,0.0016327892403128724,1.2053420631200893,-0.00013822946716749552,1.205729534318907,0.00020611628704725533
2023-02-13T07:00:00.000Z,1.20509,1.20669,1.20476,1.20637,1.2048985714285714,1.2063095238095238,0.000968857023749381,0.0021051113234721993,1.2105197464564683,1.2020993011625793,1.205878044467473,-1.5780846047761048,1.2080738845477614,0.0017155905489201612,1.2059594320890732,-0.00012755714099449658,1.2063181854596023,0.00010301484303740489
2023-02-13T08:00:00.000Z,1.20638,1.20645,1.20434,1.20465,1.2048771428571428,1.206012857142857,0.0006756476474341078,0.0019949448613935344,1.210002746865644,1.20202296742007,1.2050593481558243,-1.5864540760437251,1.2082904526751752,0.0017929654900585316,1.2065845670944946,-0.00011529170989238593,1.2068934946303609,-2.8956292705770157e-06
2023-02-13T09:00:00.000Z,1.20464,1.20605,1.2032,1.20383,1.2047299999999999,1.205758095238095,0.0006206761265574734,0.0015945679995735226,1.208947231237242,1.2025689592389481,1.2042397827186082,-1.5904689658864983,1.2085063737847974,0.0018646733799633634,1.2072148579073627,-0.00010158943850269419,1.2074543138517606,-0.00010862469557801181
2023-02-13T10:00:00.000Z,1.20382,1.20453,1.20309,1.20414,1.2047257142857144,1.2054214285714286,0.0007120743704835952,0.0008620166074849138,1.2071454617863984,1.203697395356459,1.2041732609062026,-1.5889492460067847,1.2087211579040196,0.0019304915643501748,1.2078476601038342,-8.662440808258517e-05,1.208000161032859,-0.00021119012377718567
2023-02-13T11:00:00.000Z,1.20415,1.20648,1.20415,1.20581,1.2049214285714285,1.2051614285714285,0.0008603970756091428,0.0006636105389227312,1.206488649649274,1.203834207493583,1.2052644203020675,-1.580801865897768,1.208934307925318,0.0019902160903965665,1.2084803083635958,-7.058627731774038e-05,1.2085311731865134,-0.00030770157511517896
2023-02-13T12:00:00.000Z,1.20582,1.21107,1.20581,1.21065,1.2057900000000001,1.205307142857143,0.0011093802721682255,0.0014124763621686017,1.20813209558148,1.2024821901328058,1.208854806767356,-1.5575572905571116,1.2091453210199457,0.0020436623174352863,1.2091101299384541,-5.367785649296122e-05,1.2090480400432566,-0.0003954416798803512
2023-02-13T13:00:00.000Z,1.21066,1.21156,1.20829,1.20881,1.206322857142857,1.2054433333333334,0.0004582758980011814,0.0016142327491479823,1.2086717988316293,1.2022148678350375,1.2088249355891187,-1.566330531400167,1.209353690082042,0.002090665464764433,1.2097344582188343,-3.611252682742355e-05,1.2095519201190197,-0.00047194226691125166
2023-02-13T14:00:00.000Z,1.20882,1.2118,1.20812,1.21156,1.2070642857142855,1.20576,0.0004193239873662158,0.0021105880323042695,1.2099811760646084,1.2015388239353915,1.2106483118630396,-1.553246632784358,1.209558905198582,0.002131081095208631,1.2103506463240026,-1.811153838181067e-05,1.2100443417988223,-0.0005350536367227541
2023-02-13T15:00:00.000Z,1.21157,1.21453,1.21138,1.21367,1.2083528571428572,1.206157142857143,0.00015609919024450747,0.0027368927348557105,1.2116309283268543,1.2006833573874316,1.2126627706210131,-1.54332251022724,1.2097604551405345,0.0021647855332929487,1.210956080640319,9.877890567380664e-08,1.2105270924394531,-0.0005830049440319918
2023-02-13T16:00:00.000Z,1.21368,1.21381,1.21208,1.21356,1.209742857142857,1.2065680952380953,-0.00036098631291170413,0.0031820716522417743,1.212932238542579,1.2002039519336116,1.2132609235403378,-1.5438374553501517,1.209957828870504,0.0021916762171184778,1.2115481942307353,1.8289855799962045e-05,1.2110020988571766,-0.0006144539848479715
2023-02-13T17:00:00.000Z,1.21357,1.21397,1.21301,1.21356,1.2110885714285715,1.2069533333333333,-0.0007463319699865245,0.0035315221110808945,1.214016377555495,1.1998902891111716,1.2134603078467794,-1.5438374553501517,1.2101505170621008,0.0022116719832535867,1.212124480038119,3.623374046243231e-05,1.211471302841309,-0.0006285249625435704
2023-02-13T18:00:00.000Z,1.21355,1.21522,1.21247,1.21472,1.2123614285714286,1.207375238095238,-0.0009474873522741234,0.003908796287996242,1.2151928306712305,1.1995576455192456,1.214300102615593,-1.53842042519882,1.2103380136262445,0.0022247132841773315,1.2126825038048155,5.370593594099765e-05,1.2119365355126295,-0.0006248331312599046
2023-02-13T19:00:00.000Z,1.21473,1.21477,1.21314,1.2132,1.2127257142857142,1.2077371428571428,-0.0013789186885460047,0.004069152601554446,1.2158754480602518,1.1995988376540339,1.2135667008718645,-1.5455245866904472,1.2105198172395903,0.0022307623380300842,1.2132199166312088,7.048818375174766e-05,1.2123993944205493,-0.0006034955765471408
2023-02-13T20:00:00.000Z,1.21321,1.21389,1.21293,1.2138,1.2134385714285716,1.2081490476190475,-0.001438852945417457,0.004210956729645611,1.2165709610783388,1.1997271341597562,1.2137222336239548,-1.5427142803911922,1.2106954328702701,0.0022298032106406987,1.2137344670969006,8.637115986026035e-05,1.212861127240821,-0.000565127783352464
2023-02-13T21:00:00.000Z,1.21379,1.21407,1.21366,1.21398,1.2137842857142858,1.208582380952381,-0.001538110496643208,0.004307155948932117,1.2171966928502453,1.1999680690545167,1.2138940778746516,-1.5418727262716763,1.2108643732961524,0.002221841830008521,1.2142240128695325,0.00010115705076316873,1.2133225257948328,-0.0005108260495308631
2023-02-13T22:00:00.000Z,1.21341,1.21423,1.21318,1.21353,1.2137642857142856,1.2089980952380952,-0.0015719022659732573,0.004329004382923239,1.2176561040039418,1.2003400864722487,1.2136513592915505,-1.5439779409623144,1.211026160610858,0.0022069059336217505,1.214686531728241,0.00011466197911529654,1.2137838338636977,-0.0004421362166234834
2023-02-13T23:00:00.000Z,1.21352,1.21524,1.21352,1.21504,1.2139757142857144,1.209482857142857,-0.0014812576496621155,0.00434592037977785,1.2181746979024128,1.2007910163833013,1.21457711976385,-1.5369312216473527,1.2111803277128248,0.0021850449491904915,1.2151201319312515,0.00012671825041522946,1.2142446719198376,-0.00036100959524332964
2023-02-14T00:00:00.000Z,1.21505,1.21517,1.21426,1.21482,1.2141557142857144,1.2099900000000001,-0.0016280293740915663,0.004298140203684178,1.2185862804073684,1.2013937195926319,1.2147390399212832,-1.537954810812236,1.2113264197727511,0.0021563298095628623,1.215523061860209,0.00013717639462120575,1.21470398145313,-0.0002697473460152186
2023-02-14T01:00:00.000Z,1.21483,1.21517,1.21384,1.21409,1.2140657142857143,1.2104495238095239,-0.0017484341538056558,0.004158850138401721,1.2187672240863272,1.2021318235327205,1.2143063466404278,-1.5413587916235065,1.211463995674856,0.002120852702775307,1.215893718877493,0.00014590697918678304,1.215159991038506,-0.000170934924789277
2023-02-14T02:00:00.000Z,1.2141,1.21466,1.21343,1.21433,1.2142271428571427,1.2109142857142858,-0.0017007886408524353,0.0040074554205091605,1.2189291965553042,1.2028993748732675,1.2143221155468094,-1.5402383956330963,1.2115926294274555,0.0020787267583635633,1.2162306573369623,0.00015280217284813528,1.2156102056906957,-6.736849986638499e-05
2023-02-14T03:00:00.000Z,1.21434,1.21476,1.21363,1.21463,1.2143457142857144,1.2113690476190475,-0.0016557015985634305,0.003907211820534737,1.219183471260117,1.203554623977978,1.2145273718489367,-1.5388396635885633,1.21171191153847,0.002030085671228275,1.2165325956933204,0.00015777704252774533,1.2160514203956634,3.802451199520694e-05
2023-02-14T04:00:00.000Z,1.21464,1.21506,1.21435,1.21495,1.214484285714286,1.2117776190476188,-0.0016202056817486987,0.003607622631683061,1.2189928643109849,1.2045623737842528,1.2148091239496457,-1.5373498360398465,1.2118214503515934,0.0019750832645088964,1.2167984226605488,0.00016077056890832086,1.2164797580155116,0.00014226847385289323
2023-02-14T05:00:00.000Z,1.21494,1.21517,1.21426,1.21463,1.2146414285714286,1.212252857142857,-0.0016405951322178147,0.0030670187822259515,1.2183868947073089,1.2061188195784052,1.2146897079832153,-1.5388396635885633,1.2119208733389673,0.0019138929930712046,1.217027202375599,0.00016174636954165088,1.2168907310540835,0.00024242370885531726
2023-02-14T06:00:00.000Z,1.21464,1.21486,1.21344,1.21457,1.2145742857142856,1.2127642857142857,-0.0015997320790592795,0.002340174251272001,1.2174446342168297,1.2080839372117418,1.2146099026610717,-1.5391192535251477,1.2120098283463618,0.0018467073893573928,1.2172181785297396,0.00016069312175607462,1.2172793260651238,0.00033566940246282595
2023-02-14T07:00:00.000Z,1.21459,1.21712,1.2139,1.21392,1.2144457142857144,1.2132299999999998,-0.0015913698695682044,0.0015684820016419307,1.2163669640032837,1.210093035996716,1.2141499675536906,-1.5421531656285035,1.2120879847869939,0.0017737374534834455,1.217370777436572,0.00015762468107987472,1.2176401088046516,0.0004193828556909023
2023-02-14T08:00:00.000Z,1.21393,1.21774,1.2137,1.21754,1.2149385714285714,1.2137885714285714,-0.0012012375526357921,0.0016411853065780178,1.2170709420417274,1.2105062008154155,1.2164099891845634,-1.5253725373164326,1.2121550347802776,0.0016952119895962837,1.2174846100127144,0.00015257989437363615,1.2179673475948638,0.0004912128506197754
2023-02-14T09:00:00.000Z,1.21755,1.21885,1.21672,1.21885,1.2155842857142858,1.2141790476190475,-0.0012994584176058144,0.0015186034962915668,1.2172162546116305,1.2111418406264645,1.2180366630615211,-1.5193687153452327,1.2122106942319781,0.001611376890623305,1.2175594726544727,0.00014562211033048908,1.2182551517976163,0.0005491450878145365
2023-02-14T10:00:00.000Z,1.21884,1.22042,1.21862,1.21892,1.216197142857143,1.214660476190476,-0.0015399581064161616,0.0016666085165299603,1.217993693223536,1.211327259157416,1.2186255543538405,-1.5190489127064197,1.212254703852398,0.0015224943736594234,1.2175953470013872,0.00013683839342796473,1.2184976218087367,0.000591557910766563
2023-02-14T11:00:00.000Z,1.21891,1.22162,1.21883,1.2202,1.2169471428571428,1.2150719047619047,-0.001624886736056208,0.0020303320962479104,1.2191325689544006,1.211011240569409,1.2196751847846135,-1.5132190546935578,1.2122868301094247,0.0014288421683419377,1.2175923985853265,0.0001263384507684387,1.2186890065948266,0.0006172668341105366
2023-02-14T12:00:00.000Z,1.22019,1.22148,1.21981,1.22109,1.21787,1.2154252380952382,-0.0017885489179731984,0.0023881688096028257,1.2202015757144438,1.2106489004760326,1.2206183949282046,-1.5091854205450088,1.2123068661134493,0.0013307126606615888,1.2175509743717394,0.00011425328449705685,1.2188238645135838,0.0006255567283128403
2023-02-14T13:00:00.000Z,1.2211,1.22687,1.21528,1.22098,1.2187857142857141,1.2157785714285714,-0.002034305704246009,0.0026318204126065405,1.2210422122537845,1.2105149306033582,1.2208594649760682,-1.5096830792971083,1.2123146324313714,0.0012284119947494013,1.2174715992076672,0.00010073358560741351,1.2188972229952773,0.0006162008716212483
2023-02-14T14:00:00.000Z,1.22099,1.22216,1.21175,1.21854,1.2194457142857142,1.2160157142857142,-0.002370240180171068,0.0026806410761139455,1.2213769964379422,1.2106544321334862,1.2193131549920226,-1.520786214839538,1.2123099778270996,0.0011222591352635218,1.217354971199153,8.594788790760903e-05,1.2189047326216635,0.0005894664485593362
2023-02-14T15:00:00.000Z,1.21855,1.22209,1.21425,1.2156,1.2191685714285716,1.216057619047619,-0.0024783108430777023,0.002597331576020182,1.2212522821996594,1.2108629558955788,1.2168377183306742,-1.5343304399472948,1.2122927799261776,0.0010125848930785802,1.2172019560486247,7.008050369478925e-05,1.2188428112203802,0.0005461064423188334
2023-02-14T16:00:00.000Z,1.21559,1.21764,1.21446,1.2156,1.2187042857142856,1.2161719047619048,-0.002112971031184019,0.0025403345718318588,1.2212525739055686,1.211091235618241,1.2160125727768916,-1.5343304399472948,1.2122629458023702,0.000899730917052398,1.2170135803906772,5.3329265247627685e-05,1.2187087737953564,0.00048733822653906656
2023-02-14T17:00:00.000Z,1.21559,1.21733,1.21544,1.21713,1.2184485714285713,1.2163304761904763,-0.0016884985201754965,0.002486626545935181,1.2213037292823468,1.2113572230986058,1.2167575242589639,-1.5272590264764563,1.21222041248427,0.0007840486547113744,1.2167910241722797,3.590309856706482e-05,1.218500944431233,0.0004148095021749213
2023-02-14T18:00:00.000Z,1.21714,1.21905,1.217,1.21703,1.217995714285714,1.2164757142857143,-0.00156504612733821,0.0023918108092762453,1.2212593359042667,1.211692092667162,1.216939174752988,-1.5277196861492424,1.2121651473802062,0.0006658982847568941,1.2165356121308166,1.801945785042695e-05,1.2182187467334598,0.00033055254100946885
2023-02-14T19:00:00.000Z,1.21704,1.21758,1.21544,1.21748,1.21748,1.2166638095238096,-0.0014028389567044552,0.0023689360258856997,1.221401681575581,1.2119259374720381,1.2172997249176627,-1.5256483867044177,1.2120971486199583,0.0005456476243508521,1.2162488044303679,-9.8349051632203e-08,1.2178627698842246,0.00023692798386741538
2023-02-14T20:00:00.000Z,1.21749,1.21805,1.21653,1.2177,1.2170114285714286,1.2167904761904762,-0.0013075984451893508,0.002333023563398108,1.2214565233172725,1.21212442906368,1.2175665749725544,-1.5246373107416353,1.2120164453120124,0.00042367101418904027,1.2159321865232455,-1.8223912495100766e-05,1.2174348079939528,0.0001365596949318553
2023-02-14T21:00:00.000Z,1.2177,1.21774,1.2173,1.21752,1.2168657142857142,1.2169190476190477,-0.001261380083881436,0.0022406824031043385,1.2214004124252564,1.212437682812839,1.2175355249908515,-1.5254644786579221,1.2119230977153304,0.0003003481844169948,1.215587458309936,-3.613051740338771e-05,1.2169378710933931,3.2262390842392295e-05
2023-02-14T22:00:00.000Z,1.21718,1.21753,1.21712,1.2174,1.2171228571428572,1.2170766666666666,-0.0011417666270117088,0.0021469792733053036,1.2213706252132772,1.212782708120056,1.2174451749969506,-1.5260163042950279,1.211817197324827,0.00017606310448394476,1.2152164226762103,-5.359395055125362e-05,1.2163761668253739,-7.303605791995293e-05
2023-02-14T23:00:00.000Z,1.21741,1.21789,1.21713,1.21737,1.2173757142857142,1.2172214285714287,-0.0010701446974274997,0.0020590337539736275,1.221339496079376,1.2131033610634814,1.2173950583323168,-1.5261543082973628,1.2116988668699955,5.120282006702083e-05,1.2148209734911584,-7.039528480384477e-05,1.2157550526403396,-0.000176375617636067
2023-02-15T00:00:00.000Z,1.21738,1.21807,1.21699,1.21796,1.2174942857142859,1.21738,-0.0009538089094294211,0.0019828986623794125,1.2213457973247588,1.213414202675241,1.2177716861107724,-1.5234437192672399,1.21156826022635,-7.38437197701799e-05,1.2144030831542836,-8.632360633761031e-05,1.2150809590574232,-0.00027484624279751124
2023-02-15T01:00:00.000Z,1.21795,1.21819,1.21653,1.21666,1.2174414285714286,1.2174614285714287,-0.0010294918116584562,0.0018773220008139015,1.2212160725730565,1.2137067845698009,1.2170305620369242,-1.5294259744647154,1.2114255622395955,-0.00019868684199310748,1.2139647897834709,-0.00010117865126030503,1.2143612853044194,-0.00036566900701708976
2023-02-15T02:00:00.000Z,1.21665,1.21676,1.21486,1.21506,1.2170957142857142,1.217481904761905,-0.0010106441307036196,0.001838451508028293,1.2211588077779616,1.2138050017458484,1.2157168540123082,-1.5368382200197568,1.2112709884626667,-0.00032293733237132147,1.2135081841385824,-0.000114773318840133,1.2136042693771796,-0.00044627402952450597
2023-02-15T03:00:00.000Z,1.21505,1.21589,1.21458,1.21475,1.2166742857142856,1.2174904761904761,-0.0007793585701585393,0.0017579620377923245,1.2210064002660608,1.2139745521148915,1.2150722846707696,-1.5382807181177722,1.2111047848060212,-0.00044620761838016864,1.2130353963776135,-0.00012693602975138193,1.2128188352436868,-0.0005143730612594931
2023-02-15T04:00:00.000Z,1.21474,1.21581,1.21445,1.21556,1.2163942857142858,1.2175685714285716,-0.00048483982054925434,0.0018202573560099273,1.2212090861405913,1.2139280567165518,1.21539742822359,-1.5345159859168411,1.2109272271018041,-0.0005681129489823918,1.2125485827437326,-0.00013751289934311892,1.2120144205431738,-0.00056802469527085
2023-02-15T05:00:00.000Z,1.21557,1.21608,1.21472,1.21498,1.2160485714285714,1.2174466666666666,-0.00040998456413143813,0.0018816881418451288,1.2212100429503567,1.2136832903829764,1.2151191427411965,-1.53721027843722,1.2107386205827317,-0.000688272568034028,1.2120499122820756,-0.00014636969793064896,1.2112007886800817,-0.0006056903214508544
2023-02-15T06:00:00.000Z,1.21497,1.21562,1.21347,1.21392,1.2155557142857145,1.2172119047619048,-0.0003397819371409039,0.001994588138465562,1.2212010810388358,1.2132227284849737,1.2143197142470656,-1.5421531656285035,1.2105392992767865,-0.0008063108780550013,1.2115415536849068,-0.00015339357248290108,1.2103878296717472,-0.0006262791563088043
2023-02-15T07:00:00.000Z,1.21398,1.21402,1.20822,1.2083,1.2141757142857144,1.2167061904761904,-0.000557749994516854,0.0026849429573479007,1.2220760763908862,1.2113363045614947,1.2103065714156884,-1.5687759307152112,1.210329625319039,-0.0009218585911060529,1.2110256623626439,-0.00015849450681324674,1.2095853544645663,-0.0006291809436333464
2023-02-15T08:00:00.000Z,1.20829,1.2106,1.20713,1.21002,1.2132271428571428,1.2162214285714286,0.0002161335623867,0.002832721585145314,1.2218868717417193,1.2105559854011378,1.2101155238052295,-1.5605525147042894,1.2101099881821398,-0.0010345538635204202,1.2105043678362852,-0.00016160650045099812,1.2088028876752341,-0.0006142852385242772
2023-02-15T09:00:00.000Z,1.21003,1.21009,1.20811,1.20964,1.2124528571428572,1.2156761904761904,0.0005438045160974792,0.002912607621684526,1.2215014057195595,1.2098509752328213,1.2097985079350766,-1.5623635050481712,1.2098808038272655,-0.001144043411251201,1.2099797615440027,-0.0001626884497444162,1.2080494638331312,-0.0005819865498953401
2023-02-15T10:00:00.000Z,1.20963,1.21009,1.20672,1.2068,1.2113171428571428,1.2150009523809524,0.0006406909783365222,0.003392326324918656,1.2217856050307898,1.208216299731115,1.2077995026450257,-1.5760031363478626,1.2096425137775026,-0.0012499836026140451,1.2094538851510501,-0.00016172471838610155,1.207333432191412,-0.0005331750169095199
2023-02-15T11:00:00.000Z,1.20679,1.20835,1.20568,1.20572,1.2099114285714285,1.2143904761904762,0.0010338348503828865,0.003947348210474429,1.222285172611425,1.2064957797695275,1.2064131675483418,-1.581239258075422,1.2093955841158994,-0.001352041525230004,1.208928719447762,-0.00015872538841511558,1.2066622750354286,-0.0004692127218680695
2023-02-15T12:00:00.000Z,1.20573,1.20693,1.20362,1.20435,1.2083928571428573,1.2138547619047617,0.001379316664160024,0.004517270805067363,1.2228893035148964,1.204820220294627,1.205037722516114,-1.5879210689718506,1.2091405044106156,-0.0014498960240055046,1.2084061739152436,-0.0001537261867888855,1.2060424441485353,-0.0003918961822255186
2023-02-15T13:00:00.000Z,1.20434,1.2051,1.20069,1.2014,1.2066042857142858,1.2131785714285717,0.0016135729842148283,0.005216300261780356,1.2236111719521323,1.202745970905011,1.202612574172038,-1.602462298697675,1.2088777865698104,-0.0015432387070258228,1.2078880770324971,-0.0001467880867791075,1.205479219701536,-0.0003034060019552557
2023-02-15T14:00:00.000Z,1.20138,1.20263,1.199,1.19914,1.2052957142857144,1.212321904761905,0.002032972251209575,0.0059655248809521375,1.2242529545238092,1.2003908550000006,1.2002975247240126,-1.6137471840221984,1.20860796362913,-0.0016317749162856443,1.2073761673921797,-0.00013799658767303945,1.204976595321018,-0.00020624508041421332
2023-02-15T15:00:00.000Z,1.19915,1.20143,1.199,1.20025,1.2039000000000002,1.2115228571428571,0.00273824711830839,0.006375658892678012,1.224274174928213,1.1987715393575011,1.200265841574671,-1.6081886930336682,1.2083315884748453,-0.0017152246602356687,1.2068720856850288,-0.0001274606804951364,1.20453719247512,-0.0001031671577310013
2023-02-15T16:00:00.000Z,1.20026,1.20344,1.20004,1.20291,1.2029385714285714,1.2108290476190477,0.0032986103147338852,0.00644249009965901,1.2237140278183658,1.1979440674197297,1.2020286138582235,-1.5949927480026045,1.208049232505883,-0.001793323505188218,1.206377367605268,-0.00011531151164277469,1.204162206607901,2.9021971544564622e-06
2023-02-15T17:00:00.000Z,1.20292,1.20315,1.20012,1.20051,1.20204,1.2100104761904762,0.003143060290671018,0.006586138953573823,1.223182754097624,1.1968381982833285,1.2010162046194077,-1.6068911581675247,1.207761484238199,-0.0018658234226977932,1.2058934377211141,-0.0001017007603915203,1.2038513866733578,0.00010894979124498803
2023-02-15T18:00:00.000Z,1.20052,1.20157,1.19958,1.20155,1.2014442857142857,1.20925,0.003404238456720776,0.006556146874658733,1.2223622937493175,1.1961377062506824,1.2013720682064692,-1.6017177894189627,1.2074689478551062,-0.00193249359011508,1.2054216043458839,-8.679875010846086e-05,1.2036030488878573,0.0002119616627599971
2023-02-15T19:00:00.000Z,1.20154,1.20257,1.20147,1.20213,1.2011271428571428,1.2085228571428572,0.003467878959553028,0.00639656443561218,1.2213159860140816,1.1957297282716328,1.201877356068823,-1.5988442242232308,1.2071722417073525,-0.0019931211416051244,1.2049630554362474,-7.079231665630762e-05,1.2034141246577288,0.00030900995592108416
2023-02-15T20:00:00.000Z,1.20214,1.20338,1.20187,1.20338,1.2014099999999999,1.2078566666666666,0.0034852962023166345,0.006031784474544736,1.2199202356157561,1.195793097717577,1.2028791186896075,-1.5926791286191462,1.2068719967669133,-0.002047511867022932,1.204518855534981,-5.388246081912361e-05,1.203280241770621,0.0003973371884067187
2023-02-15T21:00:00.000Z,1.20336,1.20386,1.20303,1.20341,1.2020199999999999,1.2071638095238097,0.003287883396003277,0.005672533918155199,1.2185088773601203,1.1958187416874992,1.2032330395632025,-1.592531632367741,1.2065688550386084,-0.0020954908561526832,1.2040899437662138,-3.628181457934129e-05,1.2031958370889833,0.00047443538097122375
2023-02-15T22:00:00.000Z,1.20314,1.20372,1.20298,1.20325,1.2024485714285713,1.206525238095238,0.00311830020415238,0.005361433699653328,1.2172481054945448,1.1958023706959313,1.2032443465210674,-1.5933185305542175,1.206263467933819,-0.002136903085940447,1.2036771328817208,-1.821195367721073e-05,1.2031542981751617,0.0005381177019539836
2023-02-15T23:00:00.000Z,1.20328,1.20384,1.20312,1.2037,1.2025614285714286,1.2059842857142857,0.0029629665563062346,0.0049786580309820515,1.2159416017762499,1.1960269696523216,1.2035481155070225,-1.5911069557493769,1.205956494610698,-0.002171613948484929,1.2032811093474187,9.94089540136318e-08,1.2031481305323923,0.0005865805401338909
2023-02-16T00:00:00.000Z,1.20371,1.20444,1.20147,1.20189,1.2027585714285713,1.2053719047619047,0.0026119803275912457,0.004440817699713988,1.2142535401613326,1.1964902693624768,1.2024427051690074,-1.600032284360005,1.2056486002854143,-0.0021995097176964818,1.202902434449912,1.8421312595759982e-05,1.2031691464846601,0.0006184542448480948
2023-02-16T01:00:00.000Z,1.20188,1.20444,1.20152,1.20399,1.2031071428571427,1.2048209523809523,0.0027236584852601275,0.003749068796660379,1.212319089974273,1.1973228147876316,1.2034742350563359,-1.5896843059472645,1.2053404545190705,-0.0022204979526914558,1.2025415463938525,3.652248352642943e-05,1.2032086711585814,0.0006328411473287197
2023-02-16T02:00:00.000Z,1.20398,1.20532,1.20378,1.2052,1.203545714285714,1.204355238095238,0.002570758056326561,0.0030065299109188768,1.2103682979170758,1.1983421782734003,1.2046247450187788,-1.5837701656855223,1.2050327294850491,-0.002234507836156903,1.2021987633520848,5.417427704305894e-05,1.203257760586631,0.000629339885343282
2023-02-16T03:00:00.000Z,1.20521,1.20528,1.20458,1.20477,1.2037442857142857,1.2039195238095237,0.0022144735134248528,0.0028317438833763255,1.2095830115762765,1.198256036042771,1.2047215816729262,-1.5858678809216689,1.2047260982216328,-0.0022414904460996226,1.2018742874221502,7.11535884502098e-05,1.2033074266341675,0.000608055477777234
2023-02-16T04:00:00.000Z,1.20478,1.20521,1.20452,1.20481,1.2039442857142857,1.2037533333333332,0.0019742003459466417,0.002431096785184356,1.208615526903702,1.1988911397629645,1.2047805272243088,-1.5856725588838387,1.2044212328748167,-0.002241418959583279,1.2015682094347797,8.72456951382726e-05,1.2033488632701574,0.0005695950209055634
