,date,open,high,low,close
0,2023-12-27T00:00:00.000Z,36.359,36.4055,36.348,36.385
1,2023-12-27T01:00:00.000Z,36.3865,36.393,36.36,36.371
2,2023-12-27T02:00:00.000Z,36.3705,36.388,36.32,36.331
3,2023-12-27T03:00:00.000Z,36.331,36.3625,36.3175,36.337
4,2023-12-27T04:00:00.000Z,36.3375,36.3655,36.3355,36.345
5,2023-12-27T05:00:00.000Z,36.3445,36.3445,36.297,36.3245
6,2023-12-27T06:00:00.000Z,36.3245,36.3585,36.308,36.3525
7,2023-12-27T07:00:00.000Z,36.351,36.4255,36.332,36.391
8,2023-12-27T08:00:00.000Z,36.3895,36.4135,36.3135,36.407
9,2023-12-27T09:00:00.000Z,36.4075,36.4225,36.3325,36.39
10,2023-12-27T10:00:00.000Z,36.3905,36.432,36.3695,36.4035
11,2023-12-27T11:00:00.000Z,36.403,36.4225,36.3675,36.3875
12,2023-12-27T12:00:00.000Z,36.387,36.4525,36.363,36.438
13,2023-12-27T13:00:00.000Z,36.4375,36.4435,36.3785,36.421
14,2023-12-27T14:00:00.000Z,36.419,36.561,36.4045,36.5555
15,2023-12-27T15:00:00.000Z,36.5545,36.5635,36.4635,36.4655
16,2023-12-27T16:00:00.000Z,36.466,36.492,36.4235,36.482
17,2023-12-27T17:00:00.000Z,36.483,36.5225,36.4795,36.515
18,2023-12-27T18:00:00.000Z,36.5145,36.531,36.4805,36.514
19,2023-12-27T19:00:00.000Z,36.5115,36.5165,36.4105,36.463
20,2023-12-27T20:00:00.000Z,36.4635,36.472,36.4405,36.465
21,2023-12-27T21:00:00.000Z,36.4655,36.503,36.432,36.4615
22,2023-12-27T22:00:00.000Z,36.3915,36.406,36.352,36.4
23,2023-12-27T23:00:00.000Z,36.3995,36.428,36.347,36.365
24,2023-12-28T00:00:00.000Z,36.362,36.434,36.2965,36.4055
25,2023-12-28T01:00:00.000Z,36.41,36.4115,36.362,36.386
26,2023-12-28T02:00:00.000Z,36.3845,36.389,36.321,36.3755
27,2023-12-28T03:00:00.000Z,36.376,36.384,36.34,36.345
28,2023-12-28T04:00:00.000Z,36.3455,36.346,36.2705,36.279
29,2023-12-28T05:00:00.000Z,36.2795,36.3215,36.253,36.2635
30,2023-12-28T06:00:00.000Z,36.262,36.2985,36.255,36.2855
31,2023-12-28T07:00:00.000Z,36.288,36.302,36.146,36.149
32,2023-12-28T08:00:00.000Z,36.1445,36.172,36.1065,36.139
33,2023-12-28T09:00:00.000Z,36.139,36.159,36.0815,36.096
34,2023-12-28T10:00:00.000Z,36.0955,36.1095,36.0405,36.0915
35,2023-12-28T11:00:00.000Z,36.0895,36.147,36.065,36.137
36,2023-12-28T12:00:00.000Z,36.1375,36.147,36.0775,36.109
37,2023-12-28T13:00:00.000Z,36.108,36.1335,35.9685,35.9715
38,2023-12-28T14:00:00.000Z,35.971,36.0985,35.969,36.0835
39,2023-12-28T15:00:00.000Z,36.084,36.1315,35.979,36.129
40,2023-12-28T16:00:00.000Z,36.1295,36.2245,36.045,36.0505
41,2023-12-28T17:00:00.000Z,36.051,36.13,36.051,36.095
42,2023-12-28T18:00:00.000Z,36.0945,36.171,36.069,36.1675
43,2023-12-28T19:00:00.000Z,36.167,36.1745,36.145,36.1495
44,2023-12-28T20:00:00.000Z,36.149,36.151,36.116,36.118
45,2023-12-28T21:00:00.000Z,36.116,36.1215,36.0335,36.0765
46,2023-12-28T22:00:00.000Z,36.0735,36.105,36.0465,36.08
47,2023-12-28T23:00:00.000Z,36.0795,36.1105,36.0435,36.1025
48,2023-12-29T00:00:00.000Z,36.103,36.137,36.048,36.127
49,2023-12-29T01:00:00.000Z,36.1265,36.1535,36.1035,36.1155
50,2023-12-29T02:00:00.000Z,36.1145,36.12,36.066,36.0965
51,2023-12-29T03:00:00.000Z,36.0945,36.1015,36.063,36.0855
52,2023-12-29T04:00:00.000Z,36.086,36.0895,36.0545,36.0825
53,2023-12-29T05:00:00.000Z,36.0815,36.0865,36.0375,36.061
54,2023-12-29T06:00:00.000Z,36.0605,36.095,36.0575,36.0745
55,2023-12-29T07:00:00.000Z,36.0705,36.085,36.015,36.0685
56,2023-12-29T08:00:00.000Z,36.0645,36.086,36.001,36.0245
57,2023-12-29T09:00:00.000Z,36.0265,36.074,35.988,36.0635
58,2023-12-29T10:00:00.000Z,36.064,36.074,36.0205,36.0545
59,2023-12-29T11:00:00.000Z,36.054,36.144,36.038,36.1205
60,2023-12-29T12:00:00.000Z,36.122,36.1285,36.0085,36.039
61,2023-12-29T13:00:00.000Z,36.0395,36.0875,35.9965,36.0525
62,2023-12-29T14:00:00.000Z,36.052,36.1325,36.022,36.04
63,2023-12-29T15:00:00.000Z,36.041,36.078,35.835,35.8595
64,2023-12-29T16:00:00.000Z,35.864,35.897,35.8265,35.882
65,2023-12-29T17:00:00.000Z,35.886,35.893,35.8535,35.864
66,2023-12-29T18:00:00.000Z,35.8635,35.898,35.851,35.8555
67,2023-12-29T19:00:00.000Z,35.855,35.868,35.8305,35.8575
68,2023-12-29T20:00:00.000Z,35.858,35.8815,35.8275,35.832
69,2023-12-29T21:00:00.000Z,35.8325,35.855,35.8075,35.8245
70,2024-01-01T22:00:00.000Z,35.8235,35.841,35.8125,35.824
71,2024-01-01T23:00:00.000Z,35.824,35.852,35.778,35.846
72,2024-01-02T00:00:00.000Z,35.848,35.9095,35.8455,35.849
