;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_classifier__subsample;param_classifier__scale_pos_weight;param_classifier__n_estimators;param_classifier__min_child_weight;param_classifier__max_depth;param_classifier__learning_rate;param_classifier__gamma;param_classifier__colsample_bytree;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
59;0.38330917358398436;0.017984537840775843;0.020221853256225587;0.0011571122463994521;1.0;5.0;100;10;7;0.01;0.1;1.0;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 5; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 10; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.01; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 1.0}";0.5084507042253521;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4985915492957746;0.06489275177009508;28
60;0.29002699851989744;0.022697943399352234;0.018200016021728514;0.0017203792004075891;1.0;0.1;200;1;7;0.2;0.5;1.0;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 0.1; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 1; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0.5; 'classifier__colsample_bytree': 1.0}";0.4915492957746479;0.4169014084507042;0.5140845070422535;0.4704225352112676;0.6140845070422535;0.5014084507042254;0.06489275177009508;10
61;0.36554746627807616;0.037610552721395046;0.020113706588745117;0.0011158678041716349;1.0;10.0;100;10;7;0.01;0.0;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 10; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 10; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.01; 'classifier__gamma': 0; 'classifier__colsample_bytree': 0.8}";0.5084507042253521;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4985915492957746;0.06489275177009508;28
62;0.4193476676940918;0.04932144412521153;0.0190000057220459;0.0012642166808980756;0.8;0.1;200;10;5;0.01;0.5;1.0;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 0.1; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 10; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.01; 'classifier__gamma': 0.5; 'classifier__colsample_bytree': 1.0}";0.4915492957746479;0.4169014084507042;0.5140845070422535;0.4704225352112676;0.6140845070422535;0.5014084507042254;0.06489275177009508;10
63;0.943988037109375;0.12605040796155514;0.02582411766052246;0.0020305695904072178;1.0;5.0;200;1;7;0.2;0.0;1.0;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 5; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 1; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0; 'classifier__colsample_bytree': 1.0}";0.5225352112676056;0.5140845070422535;0.4647887323943662;0.532394366197183;0.5338028169014084;0.5135211267605634;0.025392768652928298;1
64;0.6265583515167237;0.062019590013680924;0.023000717163085938;0.0022790568981163905;0.8;10.0;200;10;5;0.1;0.5;1.0;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 10; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 10; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0.5; 'classifier__colsample_bytree': 1.0}";0.5112676056338028;0.5746478873239437;0.4859154929577465;0.523943661971831;0.4014084507042254;0.4994366197183099;0.05690280293926453;24
65;0.44971179962158203;0.027900104522388874;0.02020235061645508;0.00040152141921966745;1.0;20.0;200;1;3;0.1;0.1;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 20; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 1; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 0.8}";0.5;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4969014084507043;0.06472378863842233;52
66;0.47662911415100095;0.05337009615898862;0.020788860321044923;0.002141273027505057;1.0;0.5;200;1;7;0.1;0.1;0.8;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 0.5; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 1; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 0.8}";0.5253521126760563;0.4352112676056338;0.49577464788732395;0.5084507042253521;0.5690140845070423;0.5067605633802816;0.04350631043662489;2
67;1.0029953956604003;0.31069464430996857;0.023810863494873047;0.001179391419812986;0.8;20.0;200;5;7;0.01;1.0;0.8;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 20; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 5; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.01; 'classifier__gamma': 1; 'classifier__colsample_bytree': 0.8}";0.5084507042253521;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4985915492957746;0.06489275177009508;28
68;0.9261898040771485;0.15592634984818537;0.02819972038269043;0.01036192920586284;1.0;50.0;100;5;7;0.01;0.1;1.0;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 50; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 5; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.01; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 1.0}";0.5084507042253521;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4985915492957746;0.06489275177009508;28
69;0.34743027687072753;0.054942579686551175;0.0180025577545166;0.005177400166564186;0.8;0.1;100;10;7;0.1;0.0;0.8;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 0.1; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 10; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0; 'classifier__colsample_bytree': 0.8}";0.4915492957746479;0.4169014084507042;0.5140845070422535;0.4704225352112676;0.6140845070422535;0.5014084507042254;0.06489275177009508;10
